Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
210080,AAA Batteries (4-pack),1,2.99,2019-06-24 21:20:00,"280 Spruce St, Austin, TX 73301",2019-06,26.0,26
210087,Lightning Charging Cable,1,14.95,2019-06-30 12:11:00,"720 Dogwood St, San Francisco, CA 94016",2019-06,26.0,26
210074,AA Batteries (4-pack),2,3.84,2019-06-25 10:06:00,"794 Wilson St, Los Angeles, CA 90001",2019-06,26.0,26
215056,Apple Airpods Headphones,1,150.0,2019-06-25 08:42:00,"996 Forest St, San Francisco, CA 94016",2019-06,26.0,26
215879,Apple Airpods Headphones,1,150.0,2019-06-29 09:01:00,"741 Maple St, Los Angeles, CA 90001",2019-06,26.0,26
215878,Lightning Charging Cable,1,14.95,2019-06-28 12:52:00,"538 Adams St, Atlanta, GA 30301",2019-06,26.0,26
215875,Wired Headphones,2,11.99,2019-06-26 17:01:00,"737 9th St, Atlanta, GA 30301",2019-06,26.0,26
215874,AA Batteries (4-pack),1,3.84,2019-06-25 10:52:00,"315 Center St, Seattle, WA 98101",2019-06,26.0,26
215881,AAA Batteries (4-pack),1,2.99,2019-06-29 14:56:00,"490 6th St, Los Angeles, CA 90001",2019-06,26.0,26
215870,Wired Headphones,1,11.99,2019-06-24 22:56:00,"617 South St, San Francisco, CA 94016",2019-06,26.0,26
215867,Bose SoundSport Headphones,1,99.99,2019-06-29 00:54:00,"558 13th St, San Francisco, CA 94016",2019-06,26.0,26
215859,Lightning Charging Cable,1,14.95,2019-06-30 11:38:00,"694 Spruce St, Dallas, TX 75001",2019-06,26.0,26
215902,Lightning Charging Cable,1,14.95,2019-06-25 18:27:00,"269 Cedar St, San Francisco, CA 94016",2019-06,26.0,26
215898,USB-C Charging Cable,2,11.95,2019-06-27 10:33:00,"222 Cherry St, San Francisco, CA 94016",2019-06,26.0,26
215890,AA Batteries (4-pack),1,3.84,2019-06-28 21:43:00,"519 1st St, Los Angeles, CA 90001",2019-06,26.0,26
215889,AAA Batteries (4-pack),2,2.99,2019-06-28 10:13:00,"777 13th St, Boston, MA 02215",2019-06,26.0,26
215905,AA Batteries (4-pack),2,3.84,2019-06-30 11:42:00,"409 Main St, Los Angeles, CA 90001",2019-06,26.0,26
215857,Wired Headphones,1,11.99,2019-06-29 16:03:00,"356 9th St, Boston, MA 02215",2019-06,26.0,26
215855,AAA Batteries (4-pack),1,2.99,2019-06-29 23:28:00,"366 Main St, Atlanta, GA 30301",2019-06,26.0,26
215825,AA Batteries (4-pack),2,3.84,2019-06-26 12:25:00,"715 Lincoln St, Boston, MA 02215",2019-06,26.0,26
215824,USB-C Charging Cable,1,11.95,2019-06-29 04:38:00,"277 14th St, Boston, MA 02215",2019-06,26.0,26
