Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
259357,USB-C Charging Cable,1,11.95,2019-09-30 00:18:00,"250 Meadow St, San Francisco, CA 94016",2019-09,40.0,40
251824,Lightning Charging Cable,1,14.95,2019-09-30 03:07:00,"217 2nd St, San Francisco, CA 94016",2019-09,40.0,40
251974,AAA Batteries (4-pack),2,2.99,2019-09-30 18:52:00,"642 Chestnut St, Boston, MA 02215",2019-09,40.0,40
251992,Bose SoundSport Headphones,1,99.99,2019-09-30 22:30:00,"337 Spruce St, Dallas, TX 75001",2019-09,40.0,40
251987,AAA Batteries (4-pack),2,2.99,2019-09-30 09:05:00,"397 Lincoln St, Boston, MA 02215",2019-09,40.0,40
251949,iPhone,1,700.0,2019-09-30 14:30:00,"738 11th St, San Francisco, CA 94016",2019-09,40.0,40
251792,Wired Headphones,1,11.99,2019-09-30 14:02:00,"688 Hill St, San Francisco, CA 94016",2019-09,40.0,40
251788,AA Batteries (4-pack),1,3.84,2019-09-30 11:37:00,"645 2nd St, Austin, TX 73301",2019-09,40.0,40
251816,Lightning Charging Cable,1,14.95,2019-09-30 13:49:00,"902 7th St, Austin, TX 73301",2019-09,40.0,40
251774,Apple Airpods Headphones,1,150.0,2019-09-30 13:01:00,"607 2nd St, Dallas, TX 75001",2019-09,40.0,40
251768,AA Batteries (4-pack),2,3.84,2019-09-30 19:04:00,"876 2nd St, Atlanta, GA 30301",2019-09,40.0,40
251764,USB-C Charging Cable,1,11.95,2019-09-30 13:03:00,"172 12th St, Austin, TX 73301",2019-09,40.0,40
252181,Lightning Charging Cable,1,14.95,2019-09-30 18:35:00,"811 North St, Dallas, TX 75001",2019-09,40.0,40
252216,USB-C Charging Cable,1,11.95,2019-09-30 11:59:00,"636 Washington St, San Francisco, CA 94016",2019-09,40.0,40
252272,Lightning Charging Cable,1,14.95,2019-09-30 21:47:00,"227 9th St, San Francisco, CA 94016",2019-09,40.0,40
252268,Lightning Charging Cable,1,14.95,2019-09-30 21:54:00,"670 9th St, Boston, MA 02215",2019-09,40.0,40
252265,Bose SoundSport Headphones,1,99.99,2019-09-30 14:18:00,"889 9th St, Boston, MA 02215",2019-09,40.0,40
252286,AA Batteries (4-pack),1,3.84,2019-09-30 11:21:00,"924 Pine St, Seattle, WA 98101",2019-09,40.0,40
252073,AA Batteries (4-pack),1,3.84,2019-09-30 11:01:00,"829 South St, Los Angeles, CA 90001",2019-09,40.0,40
252003,AA Batteries (4-pack),1,3.84,2019-09-30 01:58:00,"569 13th St, New York City, NY 10001",2019-09,40.0,40
252140,AA Batteries (4-pack),1,3.84,2019-09-30 15:03:00,"582 Lake St, Atlanta, GA 30301",2019-09,40.0,40
252159,Bose SoundSport Headphones,1,99.99,2019-09-30 03:39:00,"857 Meadow St, Atlanta, GA 30301",2019-09,40.0,40
252157,Lightning Charging Cable,1,14.95,2019-09-30 08:41:00,"876 Walnut St, Portland, OR 97035",2019-09,40.0,40
251159,USB-C Charging Cable,1,11.95,2019-09-30 13:30:00,"72 Center St, Seattle, WA 98101",2019-09,40.0,40
251267,Wired Headphones,1,11.99,2019-09-30 18:09:00,"255 Chestnut St, Los Angeles, CA 90001",2019-09,40.0,40
250991,AAA Batteries (4-pack),1,2.99,2019-09-30 14:05:00,"582 12th St, Dallas, TX 75001",2019-09,40.0,40
250950,Wired Headphones,1,11.99,2019-09-30 01:10:00,"156 Spruce St, Portland, OR 97035",2019-09,40.0,40
251102,Lightning Charging Cable,1,14.95,2019-09-30 17:14:00,"126 7th St, San Francisco, CA 94016",2019-09,40.0,40
251534,USB-C Charging Cable,1,11.95,2019-09-30 11:10:00,"437 Cherry St, Los Angeles, CA 90001",2019-09,40.0,40
251477,Bose SoundSport Headphones,1,99.99,2019-09-30 12:19:00,"968 2nd St, Austin, TX 73301",2019-09,40.0,40
251499,USB-C Charging Cable,1,11.95,2019-09-30 12:40:00,"31 River St, Atlanta, GA 30301",2019-09,40.0,40
251631,AA Batteries (4-pack),2,3.84,2019-09-30 21:46:00,"135 7th St, Austin, TX 73301",2019-09,40.0,40
251577,Lightning Charging Cable,1,14.95,2019-09-30 19:10:00,"475 4th St, Dallas, TX 75001",2019-09,40.0,40
251368,USB-C Charging Cable,1,11.95,2019-09-30 09:58:00,"475 7th St, New York City, NY 10001",2019-09,40.0,40
251299,AA Batteries (4-pack),1,3.84,2019-09-30 15:50:00,"150 River St, Los Angeles, CA 90001",2019-09,40.0,40
251320,Lightning Charging Cable,1,14.95,2019-09-30 22:03:00,"996 11th St, Los Angeles, CA 90001",2019-09,40.0,40
251421,Wired Headphones,1,11.99,2019-09-30 19:05:00,"935 Highland St, San Francisco, CA 94016",2019-09,40.0,40
253297,AA Batteries (4-pack),1,3.84,2019-09-30 21:49:00,"499 Lincoln St, Los Angeles, CA 90001",2019-09,40.0,40
253244,Lightning Charging Cable,1,14.95,2019-09-30 11:05:00,"677 Main St, Los Angeles, CA 90001",2019-09,40.0,40
253244,USB-C Charging Cable,1,11.95,2019-09-30 11:05:00,"677 Main St, Los Angeles, CA 90001",2019-09,40.0,40
253253,AA Batteries (4-pack),1,3.84,2019-09-30 10:20:00,"785 Willow St, San Francisco, CA 94016",2019-09,40.0,40
253365,iPhone,1,700.0,2019-09-30 21:40:00,"152 Highland St, Los Angeles, CA 90001",2019-09,40.0,40
253397,Bose SoundSport Headphones,1,99.99,2019-09-30 20:39:00,"642 Spruce St, Los Angeles, CA 90001",2019-09,40.0,40
253379,Wired Headphones,1,11.99,2019-09-30 11:39:00,"494 Cedar St, Portland, OR 97035",2019-09,40.0,40
253356,USB-C Charging Cable,1,11.95,2019-09-30 13:08:00,"77 Church St, New York City, NY 10001",2019-09,40.0,40
253325,Lightning Charging Cable,1,14.95,2019-09-30 10:06:00,"499 South St, Dallas, TX 75001",2019-09,40.0,40
253320,USB-C Charging Cable,1,11.95,2019-09-30 10:31:00,"778 4th St, Dallas, TX 75001",2019-09,40.0,40
253316,USB-C Charging Cable,1,11.95,2019-09-30 08:04:00,"174 Ridge St, Atlanta, GA 30301",2019-09,40.0,40
253100,AA Batteries (4-pack),1,3.84,2019-09-30 17:27:00,"526 Maple St, San Francisco, CA 94016",2019-09,40.0,40
253116,AA Batteries (4-pack),1,3.84,2019-09-30 08:56:00,"429 Pine St, New York City, NY 10001",2019-09,40.0,40
253132,Lightning Charging Cable,1,14.95,2019-09-30 17:00:00,"616 Walnut St, Los Angeles, CA 90001",2019-09,40.0,40
253179,iPhone,1,700.0,2019-09-30 19:20:00,"914 11th St, Boston, MA 02215",2019-09,40.0,40
253139,USB-C Charging Cable,1,11.95,2019-09-30 09:40:00,"984 12th St, Los Angeles, CA 90001",2019-09,40.0,40
253631,Wired Headphones,1,11.99,2019-09-30 03:59:00,"378 7th St, San Francisco, CA 94016",2019-09,40.0,40
253627,USB-C Charging Cable,1,11.95,2019-09-30 20:07:00,"414 Washington St, Dallas, TX 75001",2019-09,40.0,40
253592,AAA Batteries (4-pack),4,2.99,2019-09-30 17:09:00,"296 Walnut St, Portland, OR 97035",2019-09,40.0,40
253605,AA Batteries (4-pack),1,3.84,2019-09-30 18:27:00,"902 13th St, San Francisco, CA 94016",2019-09,40.0,40
253604,Lightning Charging Cable,1,14.95,2019-09-30 03:43:00,"590 Main St, Seattle, WA 98101",2019-09,40.0,40
253708,USB-C Charging Cable,1,11.95,2019-09-30 10:27:00,"665 North St, Los Angeles, CA 90001",2019-09,40.0,40
253702,Lightning Charging Cable,1,14.95,2019-09-30 17:42:00,"712 Wilson St, Los Angeles, CA 90001",2019-09,40.0,40
253441,Wired Headphones,1,11.99,2019-09-30 19:13:00,"696 Cherry St, Atlanta, GA 30301",2019-09,40.0,40
253432,Apple Airpods Headphones,1,150.0,2019-09-30 09:04:00,"248 13th St, Boston, MA 02215",2019-09,40.0,40
253563,Wired Headphones,2,11.99,2019-09-30 13:01:00,"937 North St, San Francisco, CA 94016",2019-09,40.0,40
252561,Lightning Charging Cable,1,14.95,2019-09-30 14:42:00,"487 14th St, Austin, TX 73301",2019-09,40.0,40
252689,AAA Batteries (4-pack),2,2.99,2019-09-30 17:04:00,"438 2nd St, Boston, MA 02215",2019-09,40.0,40
252413,USB-C Charging Cable,1,11.95,2019-09-30 21:32:00,"604 9th St, San Francisco, CA 94016",2019-09,40.0,40
252415,Apple Airpods Headphones,1,150.0,2019-09-30 12:26:00,"202 Spruce St, New York City, NY 10001",2019-09,40.0,40
252484,Wired Headphones,1,11.99,2019-09-30 14:51:00,"452 Jefferson St, Portland, OR 97035",2019-09,40.0,40
252951,AA Batteries (4-pack),1,3.84,2019-09-30 17:19:00,"158 Johnson St, Portland, OR 97035",2019-09,40.0,40
252949,Bose SoundSport Headphones,1,99.99,2019-09-30 22:00:00,"998 12th St, Portland, OR 97035",2019-09,40.0,40
252868,USB-C Charging Cable,1,11.95,2019-09-30 18:20:00,"284 Cherry St, New York City, NY 10001",2019-09,40.0,40
253020,AA Batteries (4-pack),1,3.84,2019-09-30 18:53:00,"176 Maple St, Boston, MA 02215",2019-09,40.0,40
252971,USB-C Charging Cable,1,11.95,2019-09-30 13:06:00,"831 Elm St, Seattle, WA 98101",2019-09,40.0,40
252759,AA Batteries (4-pack),1,3.84,2019-09-30 06:42:00,"7 Lincoln St, San Francisco, CA 94016",2019-09,40.0,40
252773,iPhone,1,700.0,2019-09-30 09:06:00,"211 Meadow St, Dallas, TX 75001",2019-09,40.0,40
252767,AAA Batteries (4-pack),2,2.99,2019-09-30 16:21:00,"362 12th St, San Francisco, CA 94016",2019-09,40.0,40
252725,iPhone,1,700.0,2019-09-30 20:11:00,"982 Highland St, San Francisco, CA 94016",2019-09,40.0,40
252781,AA Batteries (4-pack),1,3.84,2019-09-30 07:51:00,"43 1st St, Los Angeles, CA 90001",2019-09,40.0,40
249092,AA Batteries (4-pack),1,3.84,2019-09-30 10:27:00,"934 Jackson St, San Francisco, CA 94016",2019-09,40.0,40
249034,AAA Batteries (4-pack),1,2.99,2019-09-30 16:15:00,"157 Ridge St, Austin, TX 73301",2019-09,40.0,40
248961,USB-C Charging Cable,1,11.95,2019-09-30 17:17:00,"231 13th St, Boston, MA 02215",2019-09,40.0,40
249428,Apple Airpods Headphones,1,150.0,2019-09-30 17:48:00,"521 Madison St, Boston, MA 02215",2019-09,40.0,40
249440,USB-C Charging Cable,1,11.95,2019-09-30 12:03:00,"344 14th St, Portland, OR 97035",2019-09,40.0,40
249375,Lightning Charging Cable,2,14.95,2019-09-30 16:47:00,"710 12th St, San Francisco, CA 94016",2019-09,40.0,40
249513,Apple Airpods Headphones,1,150.0,2019-09-30 10:00:00,"903 Center St, Austin, TX 73301",2019-09,40.0,40
249456,AA Batteries (4-pack),2,3.84,2019-09-30 14:16:00,"357 14th St, Atlanta, GA 30301",2019-09,40.0,40
249273,iPhone,1,700.0,2019-09-30 11:51:00,"230 Johnson St, New York City, NY 10001",2019-09,40.0,40
249204,AAA Batteries (4-pack),1,2.99,2019-09-30 05:39:00,"866 Washington St, Los Angeles, CA 90001",2019-09,40.0,40
249349,Apple Airpods Headphones,1,150.0,2019-09-30 13:02:00,"607 Lake St, Atlanta, GA 30301",2019-09,40.0,40
248323,Bose SoundSport Headphones,1,99.99,2019-09-30 20:36:00,"725 10th St, Portland, OR 97035",2019-09,40.0,40
248350,iPhone,1,700.0,2019-09-30 19:33:00,"717 12th St, Los Angeles, CA 90001",2019-09,40.0,40
248345,USB-C Charging Cable,1,11.95,2019-09-30 19:08:00,"853 2nd St, Atlanta, GA 30301",2019-09,40.0,40
248450,Apple Airpods Headphones,1,150.0,2019-09-30 11:36:00,"822 11th St, San Francisco, CA 94016",2019-09,40.0,40
248206,AAA Batteries (4-pack),1,2.99,2019-09-30 21:51:00,"414 7th St, San Francisco, CA 94016",2019-09,40.0,40
248168,USB-C Charging Cable,1,11.95,2019-09-30 18:59:00,"219 Hickory St, San Francisco, CA 94016",2019-09,40.0,40
248225,Lightning Charging Cable,1,14.95,2019-09-30 13:11:00,"414 12th St, San Francisco, CA 94016",2019-09,40.0,40
248285,Apple Airpods Headphones,1,150.0,2019-09-30 21:10:00,"134 5th St, Portland, OR 97035",2019-09,40.0,40
248835,Bose SoundSport Headphones,1,99.99,2019-09-30 09:25:00,"594 Willow St, San Francisco, CA 94016",2019-09,40.0,40
248495,Lightning Charging Cable,1,14.95,2019-09-30 14:32:00,"896 9th St, San Francisco, CA 94016",2019-09,40.0,40
248644,Wired Headphones,1,11.99,2019-09-30 18:18:00,"26 8th St, San Francisco, CA 94016",2019-09,40.0,40
248647,AAA Batteries (4-pack),2,2.99,2019-09-30 21:27:00,"227 Washington St, San Francisco, CA 94016",2019-09,40.0,40
248618,Wired Headphones,1,11.99,2019-09-30 21:02:00,"232 4th St, San Francisco, CA 94016",2019-09,40.0,40
250473,AA Batteries (4-pack),1,3.84,2019-09-30 18:23:00,"419 5th St, Los Angeles, CA 90001",2019-09,40.0,40
250467,Apple Airpods Headphones,1,150.0,2019-09-30 13:20:00,"134 9th St, Dallas, TX 75001",2019-09,40.0,40
250575,USB-C Charging Cable,1,11.95,2019-09-30 20:09:00,"913 Willow St, Dallas, TX 75001",2019-09,40.0,40
250543,Lightning Charging Cable,1,14.95,2019-09-30 18:39:00,"42 4th St, Los Angeles, CA 90001",2019-09,40.0,40
250528,Wired Headphones,1,11.99,2019-09-30 21:56:00,"151 Willow St, New York City, NY 10001",2019-09,40.0,40
250408,AA Batteries (4-pack),1,3.84,2019-09-30 15:47:00,"962 Meadow St, Dallas, TX 75001",2019-09,40.0,40
250268,Apple Airpods Headphones,1,150.0,2019-09-30 11:44:00,"883 Walnut St, Dallas, TX 75001",2019-09,40.0,40
250392,AAA Batteries (4-pack),1,2.99,2019-09-30 16:57:00,"287 West St, Boston, MA 02215",2019-09,40.0,40
250324,Bose SoundSport Headphones,1,99.99,2019-09-30 06:54:00,"846 Main St, New York City, NY 10001",2019-09,40.0,40
250346,Wired Headphones,1,11.99,2019-09-30 20:50:00,"405 Spruce St, Los Angeles, CA 90001",2019-09,40.0,40
250363,Wired Headphones,2,11.99,2019-09-30 06:49:00,"250 Lakeview St, New York City, NY 10001",2019-09,40.0,40
250813,USB-C Charging Cable,1,11.95,2019-09-30 21:04:00,"920 Pine St, Los Angeles, CA 90001",2019-09,40.0,40
250825,Apple Airpods Headphones,1,150.0,2019-09-30 16:16:00,"325 10th St, Seattle, WA 98101",2019-09,40.0,40
250791,Wired Headphones,1,11.99,2019-09-30 11:35:00,"395 North St, San Francisco, CA 94016",2019-09,40.0,40
250907,USB-C Charging Cable,1,11.95,2019-09-30 19:30:00,"631 Lincoln St, Austin, TX 73301",2019-09,40.0,40
250885,Apple Airpods Headphones,1,150.0,2019-09-30 13:42:00,"564 South St, Dallas, TX 75001",2019-09,40.0,40
250750,Wired Headphones,1,11.99,2019-09-30 14:00:00,"548 9th St, Portland, OR 97035",2019-09,40.0,40
250714,USB-C Charging Cable,1,11.95,2019-09-30 10:22:00,"810 Park St, San Francisco, CA 94016",2019-09,40.0,40
250232,AAA Batteries (4-pack),2,2.99,2019-09-30 19:31:00,"944 9th St, Los Angeles, CA 90001",2019-09,40.0,40
249766,Apple Airpods Headphones,1,150.0,2019-09-30 17:21:00,"864 Maple St, Los Angeles, CA 90001",2019-09,40.0,40
249766,iPhone,1,700.0,2019-09-30 17:21:00,"864 Maple St, Los Angeles, CA 90001",2019-09,40.0,40
249778,Lightning Charging Cable,1,14.95,2019-09-30 20:50:00,"331 Forest St, Atlanta, GA 30301",2019-09,40.0,40
249755,AAA Batteries (4-pack),1,2.99,2019-09-30 08:04:00,"266 13th St, New York City, NY 10001",2019-09,40.0,40
249601,AA Batteries (4-pack),1,3.84,2019-09-30 23:02:00,"935 11th St, San Francisco, CA 94016",2019-09,40.0,40
249586,AA Batteries (4-pack),5,3.84,2019-09-30 16:28:00,"502 Cedar St, Boston, MA 02215",2019-09,40.0,40
249582,Wired Headphones,1,11.99,2019-09-30 19:14:00,"164 Cherry St, San Francisco, CA 94016",2019-09,40.0,40
249579,USB-C Charging Cable,1,11.95,2019-09-30 13:01:00,"827 1st St, San Francisco, CA 94016",2019-09,40.0,40
249544,AA Batteries (4-pack),1,3.84,2019-09-30 23:14:00,"15 Park St, Los Angeles, CA 90001",2019-09,40.0,40
249678,USB-C Charging Cable,1,11.95,2019-09-30 22:18:00,"979 10th St, Boston, MA 02215",2019-09,40.0,40
249635,iPhone,1,700.0,2019-09-30 15:57:00,"425 River St, Portland, ME 04101",2019-09,40.0,40
249653,USB-C Charging Cable,1,11.95,2019-09-30 11:51:00,"284 Willow St, Portland, ME 04101",2019-09,40.0,40
250220,Apple Airpods Headphones,1,150.0,2019-09-30 17:07:00,"607 7th St, Portland, OR 97035",2019-09,40.0,40
250174,Apple Airpods Headphones,1,150.0,2019-09-30 19:32:00,"490 6th St, New York City, NY 10001",2019-09,40.0,40
250174,Apple Airpods Headphones,1,150.0,2019-09-30 19:32:00,"490 6th St, New York City, NY 10001",2019-09,40.0,40
250034,USB-C Charging Cable,1,11.95,2019-09-30 16:34:00,"122 Main St, Boston, MA 02215",2019-09,40.0,40
249984,Wired Headphones,1,11.99,2019-09-30 11:11:00,"164 Willow St, San Francisco, CA 94016",2019-09,40.0,40
249982,Apple Airpods Headphones,1,150.0,2019-09-30 10:22:00,"442 Pine St, San Francisco, CA 94016",2019-09,40.0,40
249972,Wired Headphones,1,11.99,2019-09-30 19:26:00,"51 Jefferson St, Seattle, WA 98101",2019-09,40.0,40
249998,AA Batteries (4-pack),1,3.84,2019-09-30 09:26:00,"651 Highland St, Portland, OR 97035",2019-09,40.0,40
257494,AAA Batteries (4-pack),2,2.99,2019-09-30 16:45:00,"41 Dogwood St, Los Angeles, CA 90001",2019-09,40.0,40
257503,AA Batteries (4-pack),1,3.84,2019-09-30 07:49:00,"495 Willow St, Dallas, TX 75001",2019-09,40.0,40
257503,USB-C Charging Cable,1,11.95,2019-09-30 07:49:00,"495 Willow St, Dallas, TX 75001",2019-09,40.0,40
257501,Bose SoundSport Headphones,1,99.99,2019-09-30 08:57:00,"666 Pine St, Los Angeles, CA 90001",2019-09,40.0,40
257499,iPhone,1,700.0,2019-09-30 14:27:00,"800 Madison St, Los Angeles, CA 90001",2019-09,40.0,40
257454,Apple Airpods Headphones,1,150.0,2019-09-30 08:39:00,"686 Sunset St, Boston, MA 02215",2019-09,40.0,40
257563,Lightning Charging Cable,1,14.95,2019-09-30 11:36:00,"568 Elm St, Boston, MA 02215",2019-09,40.0,40
257556,Lightning Charging Cable,1,14.95,2019-09-30 22:31:00,"483 Cedar St, San Francisco, CA 94016",2019-09,40.0,40
257527,Lightning Charging Cable,1,14.95,2019-09-30 15:06:00,"906 Cherry St, San Francisco, CA 94016",2019-09,40.0,40
257327,Apple Airpods Headphones,1,150.0,2019-09-30 22:08:00,"109 Park St, Los Angeles, CA 90001",2019-09,40.0,40
257327,Bose SoundSport Headphones,1,99.99,2019-09-30 22:08:00,"109 Park St, Los Angeles, CA 90001",2019-09,40.0,40
257271,Wired Headphones,1,11.99,2019-09-30 21:20:00,"685 Spruce St, San Francisco, CA 94016",2019-09,40.0,40
257360,Lightning Charging Cable,1,14.95,2019-09-30 18:31:00,"28 6th St, San Francisco, CA 94016",2019-09,40.0,40
257369,USB-C Charging Cable,1,11.95,2019-09-30 21:07:00,"253 7th St, Portland, OR 97035",2019-09,40.0,40
257835,USB-C Charging Cable,1,11.95,2019-09-30 11:29:00,"604 Walnut St, New York City, NY 10001",2019-09,40.0,40
257847,Lightning Charging Cable,1,14.95,2019-09-30 12:17:00,"577 Washington St, New York City, NY 10001",2019-09,40.0,40
257803,Wired Headphones,1,11.99,2019-09-30 22:47:00,"994 9th St, Boston, MA 02215",2019-09,40.0,40
257921,iPhone,1,700.0,2019-09-30 08:04:00,"209 Madison St, San Francisco, CA 94016",2019-09,40.0,40
