Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
143003,Lightning Charging Cable,1,14.95,2019-01-17 10:58:00,"265 Lakeview St, Los Angeles, CA 90001",2019-01,3.0,3
144317,Wired Headphones,1,11.99,2019-01-18 17:08:00,"335 6th St, San Francisco, CA 94016",2019-01,3.0,3
144314,Lightning Charging Cable,1,14.95,2019-01-20 11:39:00,"88 Ridge St, Seattle, WA 98101",2019-01,3.0,3
144318,USB-C Charging Cable,1,11.95,2019-01-20 16:46:00,"490 Chestnut St, Atlanta, GA 30301",2019-01,3.0,3
144306,Lightning Charging Cable,1,14.95,2019-01-15 13:02:00,"829 Lakeview St, Los Angeles, CA 90001",2019-01,3.0,3
144310,Wired Headphones,1,11.99,2019-01-17 13:53:00,"984 Lincoln St, New York City, NY 10001",2019-01,3.0,3
144319,Wired Headphones,1,11.99,2019-01-18 12:40:00,"517 Wilson St, Dallas, TX 75001",2019-01,3.0,3
144321,Apple Airpods Headphones,1,150.0,2019-01-19 22:49:00,"552 North St, New York City, NY 10001",2019-01,3.0,3
144336,Lightning Charging Cable,1,14.95,2019-01-20 17:11:00,"538 Main St, San Francisco, CA 94016",2019-01,3.0,3
144324,Bose SoundSport Headphones,1,99.99,2019-01-14 12:02:00,"864 7th St, Los Angeles, CA 90001",2019-01,3.0,3
144270,AA Batteries (4-pack),1,3.84,2019-01-20 22:41:00,"292 2nd St, Dallas, TX 75001",2019-01,3.0,3
144268,AAA Batteries (4-pack),1,2.99,2019-01-17 09:51:00,"191 South St, Los Angeles, CA 90001",2019-01,3.0,3
144296,Lightning Charging Cable,1,14.95,2019-01-16 12:03:00,"946 Maple St, New York City, NY 10001",2019-01,3.0,3
144295,USB-C Charging Cable,1,11.95,2019-01-15 14:39:00,"340 Madison St, San Francisco, CA 94016",2019-01,3.0,3
144293,AAA Batteries (4-pack),2,2.99,2019-01-16 11:41:00,"698 Jackson St, Austin, TX 73301",2019-01,3.0,3
144287,Wired Headphones,1,11.99,2019-01-16 09:45:00,"951 Adams St, Boston, MA 02215",2019-01,3.0,3
144338,Lightning Charging Cable,1,14.95,2019-01-20 12:37:00,"725 Center St, Los Angeles, CA 90001",2019-01,3.0,3
144389,AAA Batteries (4-pack),1,2.99,2019-01-19 14:39:00,"256 North St, Los Angeles, CA 90001",2019-01,3.0,3
144385,AA Batteries (4-pack),1,3.84,2019-01-14 13:11:00,"197 Wilson St, San Francisco, CA 94016",2019-01,3.0,3
144406,Bose SoundSport Headphones,1,99.99,2019-01-20 12:04:00,"218 Madison St, Dallas, TX 75001",2019-01,3.0,3
144401,AAA Batteries (4-pack),1,2.99,2019-01-20 19:09:00,"493 12th St, New York City, NY 10001",2019-01,3.0,3
144397,Bose SoundSport Headphones,1,99.99,2019-01-20 13:31:00,"653 Ridge St, Austin, TX 73301",2019-01,3.0,3
144375,USB-C Charging Cable,1,11.95,2019-01-18 01:04:00,"517 River St, New York City, NY 10001",2019-01,3.0,3
144351,Apple Airpods Headphones,1,150.0,2019-01-19 17:23:00,"448 Johnson St, Atlanta, GA 30301",2019-01,3.0,3
144341,USB-C Charging Cable,1,11.95,2019-01-17 09:21:00,"161 Main St, New York City, NY 10001",2019-01,3.0,3
144355,USB-C Charging Cable,1,11.95,2019-01-19 06:35:00,"368 Church St, New York City, NY 10001",2019-01,3.0,3
144370,Lightning Charging Cable,2,14.95,2019-01-19 19:26:00,"910 5th St, New York City, NY 10001",2019-01,3.0,3
144360,27in FHD Monitor,1,149.99,2019-01-20 16:58:00,"380 Meadow St, Boston, MA 02215",2019-01,3.0,3
144359,AAA Batteries (4-pack),1,2.99,2019-01-19 18:18:00,"489 Adams St, San Francisco, CA 94016",2019-01,3.0,3
144356,Bose SoundSport Headphones,1,99.99,2019-01-19 17:28:00,"938 4th St, Dallas, TX 75001",2019-01,3.0,3
144410,Apple Airpods Headphones,1,150.0,2019-01-15 08:06:00,"364 Center St, San Francisco, CA 94016",2019-01,3.0,3
144167,USB-C Charging Cable,1,11.95,2019-01-14 15:51:00,"524 Washington St, Seattle, WA 98101",2019-01,3.0,3
144165,USB-C Charging Cable,1,11.95,2019-01-18 08:30:00,"519 Hill St, New York City, NY 10001",2019-01,3.0,3
144154,Wired Headphones,1,11.99,2019-01-16 02:36:00,"366 Maple St, San Francisco, CA 94016",2019-01,3.0,3
144185,AA Batteries (4-pack),1,3.84,2019-01-14 22:33:00,"961 Main St, San Francisco, CA 94016",2019-01,3.0,3
144183,Bose SoundSport Headphones,1,99.99,2019-01-16 17:33:00,"288 Jefferson St, New York City, NY 10001",2019-01,3.0,3
144182,AA Batteries (4-pack),1,3.84,2019-01-18 19:09:00,"856 Jefferson St, Austin, TX 73301",2019-01,3.0,3
144178,Apple Airpods Headphones,1,150.0,2019-01-16 12:09:00,"572 Church St, San Francisco, CA 94016",2019-01,3.0,3
144177,27in FHD Monitor,1,149.99,2019-01-17 20:20:00,"769 West St, San Francisco, CA 94016",2019-01,3.0,3
144176,AAA Batteries (4-pack),1,2.99,2019-01-14 13:20:00,"748 10th St, San Francisco, CA 94016",2019-01,3.0,3
144173,Wired Headphones,1,11.99,2019-01-14 07:33:00,"237 Spruce St, Los Angeles, CA 90001",2019-01,3.0,3
144150,Apple Airpods Headphones,1,150.0,2019-01-17 16:56:00,"398 Church St, Boston, MA 02215",2019-01,3.0,3
144129,Lightning Charging Cable,1,14.95,2019-01-16 21:15:00,"350 Church St, New York City, NY 10001",2019-01,3.0,3
144126,Wired Headphones,1,11.99,2019-01-19 19:04:00,"766 12th St, Boston, MA 02215",2019-01,3.0,3
144116,Lightning Charging Cable,1,14.95,2019-01-18 23:53:00,"514 Willow St, New York City, NY 10001",2019-01,3.0,3
144141,Lightning Charging Cable,1,14.95,2019-01-15 13:14:00,"13 Jackson St, Dallas, TX 75001",2019-01,3.0,3
