Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
176558,USB-C Charging Cable,2,11.95,2019-04-19 08:46:00,"917 1st St, Dallas, TX 75001",2019-04,16.0,16
188245,Lightning Charging Cable,1,14.95,2019-04-17 09:36:00,"780 12th St, Atlanta, GA 30301",2019-04,16.0,16
188249,AAA Batteries (4-pack),2,2.99,2019-04-18 16:31:00,"14 South St, Los Angeles, CA 90001",2019-04,16.0,16
188250,AA Batteries (4-pack),1,3.84,2019-04-16 10:31:00,"695 Willow St, Boston, MA 02215",2019-04,16.0,16
188265,iPhone,1,700.0,2019-04-15 14:45:00,"594 Church St, New York City, NY 10001",2019-04,16.0,16
188236,Wired Headphones,1,11.99,2019-04-19 11:29:00,"573 6th St, Dallas, TX 75001",2019-04,16.0,16
188217,iPhone,1,700.0,2019-04-20 12:28:00,"218 Walnut St, Portland, OR 97035",2019-04,16.0,16
188270,Lightning Charging Cable,1,14.95,2019-04-19 12:55:00,"830 Lake St, San Francisco, CA 94016",2019-04,16.0,16
188315,Apple Airpods Headphones,1,150.0,2019-04-17 23:04:00,"302 2nd St, Boston, MA 02215",2019-04,16.0,16
188320,USB-C Charging Cable,1,11.95,2019-04-18 15:23:00,"266 Park St, San Francisco, CA 94016",2019-04,16.0,16
188336,USB-C Charging Cable,1,11.95,2019-04-18 02:12:00,"697 Maple St, San Francisco, CA 94016",2019-04,16.0,16
188332,USB-C Charging Cable,1,11.95,2019-04-16 19:08:00,"346 7th St, New York City, NY 10001",2019-04,16.0,16
188326,Lightning Charging Cable,1,14.95,2019-04-21 20:20:00,"225 Park St, San Francisco, CA 94016",2019-04,16.0,16
188326,Bose SoundSport Headphones,1,99.99,2019-04-21 20:20:00,"225 Park St, San Francisco, CA 94016",2019-04,16.0,16
188306,Bose SoundSport Headphones,1,99.99,2019-04-17 12:39:00,"111 Lincoln St, San Francisco, CA 94016",2019-04,16.0,16
188283,Apple Airpods Headphones,1,150.0,2019-04-18 16:55:00,"220 Ridge St, Austin, TX 73301",2019-04,16.0,16
188273,iPhone,1,700.0,2019-04-17 10:47:00,"357 Jackson St, Boston, MA 02215",2019-04,16.0,16
188279,Wired Headphones,1,11.99,2019-04-19 19:16:00,"566 Dogwood St, Atlanta, GA 30301",2019-04,16.0,16
188293,USB-C Charging Cable,2,11.95,2019-04-19 21:30:00,"942 10th St, Portland, OR 97035",2019-04,16.0,16
188292,AAA Batteries (4-pack),1,2.99,2019-04-16 13:54:00,"481 Park St, San Francisco, CA 94016",2019-04,16.0,16
188128,USB-C Charging Cable,1,11.95,2019-04-20 00:30:00,"648 Dogwood St, Seattle, WA 98101",2019-04,16.0,16
188126,AAA Batteries (4-pack),1,2.99,2019-04-19 22:52:00,"540 Madison St, Seattle, WA 98101",2019-04,16.0,16
188125,AAA Batteries (4-pack),1,2.99,2019-04-19 10:30:00,"581 North St, New York City, NY 10001",2019-04,16.0,16
188120,AAA Batteries (4-pack),3,2.99,2019-04-19 09:17:00,"651 Hill St, Seattle, WA 98101",2019-04,16.0,16
188098,iPhone,1,700.0,2019-04-19 20:49:00,"419 Main St, Dallas, TX 75001",2019-04,16.0,16
188080,Lightning Charging Cable,1,14.95,2019-04-19 17:02:00,"884 Dogwood St, San Francisco, CA 94016",2019-04,16.0,16
188078,AA Batteries (4-pack),1,3.84,2019-04-17 10:07:00,"699 11th St, Dallas, TX 75001",2019-04,16.0,16
188077,Lightning Charging Cable,1,14.95,2019-04-15 22:26:00,"884 Highland St, San Francisco, CA 94016",2019-04,16.0,16
188077,iPhone,1,700.0,2019-04-15 22:26:00,"884 Highland St, San Francisco, CA 94016",2019-04,16.0,16
188071,Lightning Charging Cable,1,14.95,2019-04-18 20:10:00,"520 Wilson St, Atlanta, GA 30301",2019-04,16.0,16
188070,USB-C Charging Cable,1,11.95,2019-04-18 11:50:00,"998 Madison St, San Francisco, CA 94016",2019-04,16.0,16
188097,USB-C Charging Cable,1,11.95,2019-04-17 10:49:00,"92 5th St, Atlanta, GA 30301",2019-04,16.0,16
188084,Lightning Charging Cable,1,14.95,2019-04-20 20:36:00,"767 Pine St, Atlanta, GA 30301",2019-04,16.0,16
188132,Apple Airpods Headphones,1,150.0,2019-04-21 20:03:00,"981 10th St, Seattle, WA 98101",2019-04,16.0,16
188181,Apple Airpods Headphones,1,150.0,2019-04-19 13:22:00,"530 Park St, New York City, NY 10001",2019-04,16.0,16
188171,AAA Batteries (4-pack),3,2.99,2019-04-17 08:59:00,"965 Chestnut St, Seattle, WA 98101",2019-04,16.0,16
188174,Lightning Charging Cable,1,14.95,2019-04-21 09:31:00,"980 Walnut St, Seattle, WA 98101",2019-04,16.0,16
188197,Wired Headphones,1,11.99,2019-04-21 22:45:00,"284 Meadow St, New York City, NY 10001",2019-04,16.0,16
