Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
251883,AAA Batteries (4-pack),1,2.99,2019-09-08 19:38:00,"527 Maple St, San Francisco, CA 94016",2019-09,36.0,36
251870,Apple Airpods Headphones,1,150.0,2019-09-03 16:19:00,"649 Johnson St, San Francisco, CA 94016",2019-09,36.0,36
251868,AAA Batteries (4-pack),1,2.99,2019-09-05 20:15:00,"331 12th St, New York City, NY 10001",2019-09,36.0,36
251874,USB-C Charging Cable,1,11.95,2019-09-06 19:41:00,"375 Park St, New York City, NY 10001",2019-09,36.0,36
251905,Lightning Charging Cable,1,14.95,2019-09-06 09:53:00,"774 River St, Dallas, TX 75001",2019-09,36.0,36
251898,Wired Headphones,1,11.99,2019-09-02 12:08:00,"448 Elm St, San Francisco, CA 94016",2019-09,36.0,36
251862,USB-C Charging Cable,1,11.95,2019-09-07 17:38:00,"451 South St, Boston, MA 02215",2019-09,36.0,36
251836,Wired Headphones,1,11.99,2019-09-03 18:24:00,"982 7th St, Atlanta, GA 30301",2019-09,36.0,36
251832,AA Batteries (4-pack),1,3.84,2019-09-07 20:47:00,"359 10th St, Portland, OR 97035",2019-09,36.0,36
251827,AA Batteries (4-pack),2,3.84,2019-09-06 21:57:00,"29 2nd St, San Francisco, CA 94016",2019-09,36.0,36
251826,Lightning Charging Cable,1,14.95,2019-09-05 18:01:00,"463 13th St, New York City, NY 10001",2019-09,36.0,36
251825,27in FHD Monitor,1,149.99,2019-09-02 22:43:00,"595 Chestnut St, Seattle, WA 98101",2019-09,36.0,36
251829,AAA Batteries (4-pack),1,2.99,2019-09-07 15:06:00,"854 Center St, Los Angeles, CA 90001",2019-09,36.0,36
251854,Lightning Charging Cable,1,14.95,2019-09-06 17:35:00,"635 Jackson St, Los Angeles, CA 90001",2019-09,36.0,36
251850,AAA Batteries (4-pack),3,2.99,2019-09-05 13:12:00,"240 Hill St, Dallas, TX 75001",2019-09,36.0,36
251846,Apple Airpods Headphones,1,150.0,2019-09-07 12:07:00,"297 14th St, Portland, OR 97035",2019-09,36.0,36
251843,Lightning Charging Cable,1,14.95,2019-09-06 10:00:00,"167 Washington St, Boston, MA 02215",2019-09,36.0,36
251908,27in FHD Monitor,1,149.99,2019-09-07 23:06:00,"549 Spruce St, Seattle, WA 98101",2019-09,36.0,36
251971,USB-C Charging Cable,2,11.95,2019-09-04 09:58:00,"162 4th St, Los Angeles, CA 90001",2019-09,36.0,36
251966,Bose SoundSport Headphones,1,99.99,2019-09-02 16:47:00,"667 Meadow St, Seattle, WA 98101",2019-09,36.0,36
251965,Lightning Charging Cable,1,14.95,2019-09-07 19:31:00,"761 River St, New York City, NY 10001",2019-09,36.0,36
251961,Bose SoundSport Headphones,1,99.99,2019-09-07 02:33:00,"134 Hill St, Los Angeles, CA 90001",2019-09,36.0,36
251957,USB-C Charging Cable,1,11.95,2019-09-07 10:42:00,"799 7th St, Seattle, WA 98101",2019-09,36.0,36
251993,USB-C Charging Cable,2,11.95,2019-09-05 06:59:00,"568 Hill St, San Francisco, CA 94016",2019-09,36.0,36
251991,Bose SoundSport Headphones,1,99.99,2019-09-07 21:27:00,"524 Willow St, Los Angeles, CA 90001",2019-09,36.0,36
251989,Wired Headphones,1,11.99,2019-09-04 16:22:00,"410 Elm St, Los Angeles, CA 90001",2019-09,36.0,36
251986,USB-C Charging Cable,1,11.95,2019-09-07 22:33:00,"672 Hickory St, San Francisco, CA 94016",2019-09,36.0,36
251985,Bose SoundSport Headphones,1,99.99,2019-09-04 11:48:00,"68 Lakeview St, Boston, MA 02215",2019-09,36.0,36
251982,USB-C Charging Cable,1,11.95,2019-09-04 21:02:00,"881 11th St, San Francisco, CA 94016",2019-09,36.0,36
251980,AAA Batteries (4-pack),2,2.99,2019-09-02 12:04:00,"368 Lakeview St, Portland, OR 97035",2019-09,36.0,36
251978,AAA Batteries (4-pack),1,2.99,2019-09-08 14:42:00,"806 Willow St, New York City, NY 10001",2019-09,36.0,36
251977,Apple Airpods Headphones,1,150.0,2019-09-04 11:47:00,"447 13th St, San Francisco, CA 94016",2019-09,36.0,36
251954,27in FHD Monitor,1,149.99,2019-09-04 17:59:00,"30 Jefferson St, Dallas, TX 75001",2019-09,36.0,36
251953,27in FHD Monitor,1,149.99,2019-09-06 19:54:00,"797 South St, New York City, NY 10001",2019-09,36.0,36
251920,USB-C Charging Cable,1,11.95,2019-09-08 19:25:00,"682 Lincoln St, Seattle, WA 98101",2019-09,36.0,36
251948,USB-C Charging Cable,1,11.95,2019-09-04 17:51:00,"155 West St, Atlanta, GA 30301",2019-09,36.0,36
251941,Wired Headphones,1,11.99,2019-09-08 07:35:00,"606 Jackson St, New York City, NY 10001",2019-09,36.0,36
251937,AA Batteries (4-pack),3,3.84,2019-09-08 16:48:00,"631 Jackson St, Atlanta, GA 30301",2019-09,36.0,36
251936,AA Batteries (4-pack),2,3.84,2019-09-02 22:44:00,"483 Adams St, San Francisco, CA 94016",2019-09,36.0,36
251702,AAA Batteries (4-pack),2,2.99,2019-09-06 19:22:00,"717 6th St, Boston, MA 02215",2019-09,36.0,36
251693,AA Batteries (4-pack),1,3.84,2019-09-05 18:05:00,"940 Elm St, San Francisco, CA 94016",2019-09,36.0,36
251688,Wired Headphones,1,11.99,2019-09-07 22:47:00,"659 10th St, Portland, OR 97035",2019-09,36.0,36
251721,USB-C Charging Cable,1,11.95,2019-09-08 22:50:00,"537 Meadow St, San Francisco, CA 94016",2019-09,36.0,36
251715,AAA Batteries (4-pack),1,2.99,2019-09-02 11:42:00,"938 Maple St, Boston, MA 02215",2019-09,36.0,36
251709,Lightning Charging Cable,1,14.95,2019-09-04 21:44:00,"771 Madison St, Seattle, WA 98101",2019-09,36.0,36
251656,AA Batteries (4-pack),1,3.84,2019-09-06 12:33:00,"703 Park St, Los Angeles, CA 90001",2019-09,36.0,36
251648,Wired Headphones,2,11.99,2019-09-03 21:48:00,"39 Jefferson St, Boston, MA 02215",2019-09,36.0,36
251646,AAA Batteries (4-pack),1,2.99,2019-09-04 14:02:00,"85 7th St, Boston, MA 02215",2019-09,36.0,36
251642,AA Batteries (4-pack),1,3.84,2019-09-04 11:36:00,"499 Elm St, Boston, MA 02215",2019-09,36.0,36
251678,USB-C Charging Cable,1,11.95,2019-09-05 05:24:00,"99 Adams St, Portland, OR 97035",2019-09,36.0,36
251674,27in FHD Monitor,1,149.99,2019-09-08 12:49:00,"562 11th St, Atlanta, GA 30301",2019-09,36.0,36
251672,Bose SoundSport Headphones,1,99.99,2019-09-05 23:16:00,"795 Walnut St, Atlanta, GA 30301",2019-09,36.0,36
251669,USB-C Charging Cable,1,11.95,2019-09-08 10:02:00,"536 Jackson St, Los Angeles, CA 90001",2019-09,36.0,36
251794,AAA Batteries (4-pack),2,2.99,2019-09-05 18:23:00,"631 Main St, Boston, MA 02215",2019-09,36.0,36
251789,Bose SoundSport Headphones,1,99.99,2019-09-04 21:27:00,"207 Forest St, San Francisco, CA 94016",2019-09,36.0,36
251781,AAA Batteries (4-pack),1,2.99,2019-09-06 07:21:00,"786 Cherry St, Dallas, TX 75001",2019-09,36.0,36
251780,Wired Headphones,1,11.99,2019-09-03 20:06:00,"389 Johnson St, San Francisco, CA 94016",2019-09,36.0,36
251738,AAA Batteries (4-pack),1,2.99,2019-09-07 20:35:00,"461 Lincoln St, Atlanta, GA 30301",2019-09,36.0,36
251735,AAA Batteries (4-pack),2,2.99,2019-09-03 00:37:00,"508 Meadow St, San Francisco, CA 94016",2019-09,36.0,36
251734,AA Batteries (4-pack),2,3.84,2019-09-04 15:01:00,"678 Washington St, Dallas, TX 75001",2019-09,36.0,36
251751,Apple Airpods Headphones,1,150.0,2019-09-06 15:46:00,"628 9th St, Portland, OR 97035",2019-09,36.0,36
251766,Apple Airpods Headphones,1,150.0,2019-09-02 21:37:00,"333 7th St, Atlanta, GA 30301",2019-09,36.0,36
252230,USB-C Charging Cable,1,11.95,2019-09-07 13:36:00,"74 5th St, San Francisco, CA 94016",2019-09,36.0,36
252237,USB-C Charging Cable,1,11.95,2019-09-07 16:34:00,"645 Ridge St, San Francisco, CA 94016",2019-09,36.0,36
252226,Wired Headphones,1,11.99,2019-09-02 13:22:00,"854 Madison St, Atlanta, GA 30301",2019-09,36.0,36
252255,USB-C Charging Cable,1,11.95,2019-09-07 03:37:00,"502 Washington St, New York City, NY 10001",2019-09,36.0,36
252251,USB-C Charging Cable,1,11.95,2019-09-06 19:33:00,"809 4th St, Dallas, TX 75001",2019-09,36.0,36
252241,Wired Headphones,1,11.99,2019-09-08 11:22:00,"5 5th St, Boston, MA 02215",2019-09,36.0,36
252215,AAA Batteries (4-pack),1,2.99,2019-09-05 21:44:00,"287 11th St, Seattle, WA 98101",2019-09,36.0,36
252180,USB-C Charging Cable,1,11.95,2019-09-02 20:19:00,"731 Park St, Atlanta, GA 30301",2019-09,36.0,36
252176,Apple Airpods Headphones,1,150.0,2019-09-02 14:42:00,"977 Willow St, Austin, TX 73301",2019-09,36.0,36
252174,Lightning Charging Cable,1,14.95,2019-09-06 23:57:00,"537 Church St, Boston, MA 02215",2019-09,36.0,36
252213,AAA Batteries (4-pack),1,2.99,2019-09-04 16:15:00,"423 2nd St, Los Angeles, CA 90001",2019-09,36.0,36
252212,AAA Batteries (4-pack),1,2.99,2019-09-04 00:09:00,"867 Madison St, Los Angeles, CA 90001",2019-09,36.0,36
252208,Apple Airpods Headphones,1,150.0,2019-09-05 10:30:00,"415 Main St, Dallas, TX 75001",2019-09,36.0,36
252197,AAA Batteries (4-pack),1,2.99,2019-09-04 18:20:00,"317 Church St, Dallas, TX 75001",2019-09,36.0,36
252259,Wired Headphones,1,11.99,2019-09-07 13:38:00,"81 River St, Dallas, TX 75001",2019-09,36.0,36
252261,Lightning Charging Cable,1,14.95,2019-09-07 16:10:00,"557 11th St, Boston, MA 02215",2019-09,36.0,36
252310,27in FHD Monitor,1,149.99,2019-09-02 09:42:00,"647 Sunset St, New York City, NY 10001",2019-09,36.0,36
252307,USB-C Charging Cable,1,11.95,2019-09-06 17:38:00,"131 Highland St, Los Angeles, CA 90001",2019-09,36.0,36
252306,Lightning Charging Cable,2,14.95,2019-09-04 22:44:00,"827 13th St, Atlanta, GA 30301",2019-09,36.0,36
252339,Apple Airpods Headphones,1,150.0,2019-09-08 19:56:00,"666 Washington St, San Francisco, CA 94016",2019-09,36.0,36
252336,Bose SoundSport Headphones,1,99.99,2019-09-03 16:01:00,"75 Ridge St, Boston, MA 02215",2019-09,36.0,36
252329,AAA Batteries (4-pack),1,2.99,2019-09-03 15:46:00,"903 Lakeview St, Seattle, WA 98101",2019-09,36.0,36
252327,AAA Batteries (4-pack),1,2.99,2019-09-02 09:07:00,"686 Madison St, Portland, OR 97035",2019-09,36.0,36
252280,USB-C Charging Cable,1,11.95,2019-09-08 19:12:00,"147 Lake St, San Francisco, CA 94016",2019-09,36.0,36
252279,Wired Headphones,1,11.99,2019-09-08 16:43:00,"255 Lakeview St, San Francisco, CA 94016",2019-09,36.0,36
252276,Apple Airpods Headphones,1,150.0,2019-09-08 12:37:00,"83 Park St, San Francisco, CA 94016",2019-09,36.0,36
252269,Lightning Charging Cable,1,14.95,2019-09-05 16:12:00,"281 South St, Atlanta, GA 30301",2019-09,36.0,36
252296,Bose SoundSport Headphones,1,99.99,2019-09-02 14:52:00,"15 Madison St, New York City, NY 10001",2019-09,36.0,36
252294,AA Batteries (4-pack),1,3.84,2019-09-08 08:58:00,"327 Dogwood St, San Francisco, CA 94016",2019-09,36.0,36
252291,AAA Batteries (4-pack),1,2.99,2019-09-02 21:13:00,"846 Wilson St, Austin, TX 73301",2019-09,36.0,36
252290,AA Batteries (4-pack),1,3.84,2019-09-03 08:13:00,"810 Highland St, New York City, NY 10001",2019-09,36.0,36
252282,Apple Airpods Headphones,1,150.0,2019-09-04 18:35:00,"943 Park St, San Francisco, CA 94016",2019-09,36.0,36
252058,Lightning Charging Cable,1,14.95,2019-09-07 16:18:00,"145 6th St, San Francisco, CA 94016",2019-09,36.0,36
252045,AAA Batteries (4-pack),2,2.99,2019-09-06 22:20:00,"489 2nd St, Atlanta, GA 30301",2019-09,36.0,36
252050,Bose SoundSport Headphones,1,99.99,2019-09-04 02:20:00,"491 4th St, Dallas, TX 75001",2019-09,36.0,36
252071,AA Batteries (4-pack),1,3.84,2019-09-02 21:52:00,"190 6th St, New York City, NY 10001",2019-09,36.0,36
252016,Apple Airpods Headphones,1,150.0,2019-09-03 11:21:00,"832 2nd St, San Francisco, CA 94016",2019-09,36.0,36
252008,AAA Batteries (4-pack),1,2.99,2019-09-07 12:12:00,"563 Madison St, Dallas, TX 75001",2019-09,36.0,36
252000,USB-C Charging Cable,1,11.95,2019-09-08 11:38:00,"181 Highland St, Los Angeles, CA 90001",2019-09,36.0,36
251999,Apple Airpods Headphones,1,150.0,2019-09-08 00:57:00,"322 North St, Dallas, TX 75001",2019-09,36.0,36
252024,Lightning Charging Cable,1,14.95,2019-09-07 20:28:00,"200 7th St, Austin, TX 73301",2019-09,36.0,36
252020,AAA Batteries (4-pack),1,2.99,2019-09-02 11:29:00,"267 Lincoln St, Boston, MA 02215",2019-09,36.0,36
252083,Apple Airpods Headphones,1,150.0,2019-09-03 19:09:00,"803 Highland St, Boston, MA 02215",2019-09,36.0,36
252085,Wired Headphones,1,11.99,2019-09-07 12:42:00,"288 South St, Dallas, TX 75001",2019-09,36.0,36
252135,Wired Headphones,1,11.99,2019-09-06 20:31:00,"595 River St, San Francisco, CA 94016",2019-09,36.0,36
252133,Lightning Charging Cable,1,14.95,2019-09-04 07:31:00,"974 Chestnut St, Atlanta, GA 30301",2019-09,36.0,36
252163,Wired Headphones,1,11.99,2019-09-03 23:27:00,"423 Maple St, Seattle, WA 98101",2019-09,36.0,36
252156,AA Batteries (4-pack),1,3.84,2019-09-05 13:15:00,"827 Dogwood St, Los Angeles, CA 90001",2019-09,36.0,36
252155,AAA Batteries (4-pack),1,2.99,2019-09-08 15:13:00,"939 11th St, Dallas, TX 75001",2019-09,36.0,36
252151,AAA Batteries (4-pack),1,2.99,2019-09-07 19:43:00,"124 Main St, New York City, NY 10001",2019-09,36.0,36
252095,USB-C Charging Cable,1,11.95,2019-09-06 22:04:00,"509 Hill St, Austin, TX 73301",2019-09,36.0,36
252089,USB-C Charging Cable,1,11.95,2019-09-06 08:03:00,"14 Jackson St, San Francisco, CA 94016",2019-09,36.0,36
252087,27in FHD Monitor,1,149.99,2019-09-06 20:33:00,"158 Lake St, Atlanta, GA 30301",2019-09,36.0,36
252084,Wired Headphones,1,11.99,2019-09-08 20:04:00,"10 6th St, Austin, TX 73301",2019-09,36.0,36
252124,AA Batteries (4-pack),1,3.84,2019-09-04 14:48:00,"83 Pine St, San Francisco, CA 94016",2019-09,36.0,36
252118,AA Batteries (4-pack),1,3.84,2019-09-06 08:03:00,"915 West St, Los Angeles, CA 90001",2019-09,36.0,36
252108,27in FHD Monitor,1,149.99,2019-09-08 11:13:00,"850 Washington St, Los Angeles, CA 90001",2019-09,36.0,36
251169,AAA Batteries (4-pack),1,2.99,2019-09-02 18:51:00,"476 11th St, San Francisco, CA 94016",2019-09,36.0,36
251175,AA Batteries (4-pack),1,3.84,2019-09-07 23:41:00,"853 Lincoln St, New York City, NY 10001",2019-09,36.0,36
251176,Apple Airpods Headphones,1,150.0,2019-09-02 15:01:00,"851 Dogwood St, Atlanta, GA 30301",2019-09,36.0,36
251178,AA Batteries (4-pack),2,3.84,2019-09-06 15:20:00,"263 Cedar St, Austin, TX 73301",2019-09,36.0,36
251195,27in FHD Monitor,1,149.99,2019-09-07 20:55:00,"160 5th St, San Francisco, CA 94016",2019-09,36.0,36
251191,Bose SoundSport Headphones,1,99.99,2019-09-07 09:48:00,"188 1st St, New York City, NY 10001",2019-09,36.0,36
251188,AA Batteries (4-pack),1,3.84,2019-09-02 12:07:00,"87 7th St, Boston, MA 02215",2019-09,36.0,36
251185,USB-C Charging Cable,1,11.95,2019-09-08 20:13:00,"680 North St, Austin, TX 73301",2019-09,36.0,36
251182,Apple Airpods Headphones,1,150.0,2019-09-08 19:54:00,"354 Johnson St, Los Angeles, CA 90001",2019-09,36.0,36
251157,AAA Batteries (4-pack),1,2.99,2019-09-06 15:21:00,"472 Main St, Atlanta, GA 30301",2019-09,36.0,36
251197,AA Batteries (4-pack),1,3.84,2019-09-05 22:32:00,"133 River St, Los Angeles, CA 90001",2019-09,36.0,36
251156,USB-C Charging Cable,1,11.95,2019-09-03 20:52:00,"394 5th St, Boston, MA 02215",2019-09,36.0,36
251131,USB-C Charging Cable,1,11.95,2019-09-03 10:01:00,"608 1st St, San Francisco, CA 94016",2019-09,36.0,36
251130,USB-C Charging Cable,1,11.95,2019-09-08 18:55:00,"736 12th St, Boston, MA 02215",2019-09,36.0,36
251129,Bose SoundSport Headphones,1,99.99,2019-09-06 17:33:00,"632 South St, Dallas, TX 75001",2019-09,36.0,36
251149,AAA Batteries (4-pack),1,2.99,2019-09-02 09:48:00,"783 Center St, Dallas, TX 75001",2019-09,36.0,36
251148,Wired Headphones,1,11.99,2019-09-02 10:52:00,"704 5th St, San Francisco, CA 94016",2019-09,36.0,36
