Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
201035,Apple Airpods Headphones,1,150.0,2019-05-29 19:07:00,"467 Forest St, New York City, NY 10001",2019-05,22.0,22
201022,Wired Headphones,1,11.99,2019-05-30 12:46:00,"812 Chestnut St, San Francisco, CA 94016",2019-05,22.0,22
201019,USB-C Charging Cable,1,11.95,2019-05-27 11:17:00,"179 7th St, Los Angeles, CA 90001",2019-05,22.0,22
201003,Wired Headphones,1,11.99,2019-05-27 10:57:00,"921 8th St, Dallas, TX 75001",2019-05,22.0,22
201004,AAA Batteries (4-pack),1,2.99,2019-05-28 08:33:00,"380 8th St, Austin, TX 73301",2019-05,22.0,22
201007,AA Batteries (4-pack),5,3.84,2019-05-28 18:55:00,"211 6th St, Seattle, WA 98101",2019-05,22.0,22
201018,Lightning Charging Cable,1,14.95,2019-05-28 19:03:00,"462 Meadow St, Austin, TX 73301",2019-05,22.0,22
201042,Bose SoundSport Headphones,1,99.99,2019-05-30 11:25:00,"81 Chestnut St, Los Angeles, CA 90001",2019-05,22.0,22
201072,Wired Headphones,1,11.99,2019-05-31 12:52:00,"543 4th St, Boston, MA 02215",2019-05,22.0,22
201073,Wired Headphones,1,11.99,2019-05-31 10:21:00,"355 Elm St, Dallas, TX 75001",2019-05,22.0,22
201078,AAA Batteries (4-pack),1,2.99,2019-05-30 18:08:00,"404 Cherry St, San Francisco, CA 94016",2019-05,22.0,22
201046,USB-C Charging Cable,1,11.95,2019-05-28 16:48:00,"398 12th St, Atlanta, GA 30301",2019-05,22.0,22
201049,iPhone,1,700.0,2019-05-31 16:22:00,"833 12th St, New York City, NY 10001",2019-05,22.0,22
201056,AAA Batteries (4-pack),1,2.99,2019-05-30 19:55:00,"729 Johnson St, Boston, MA 02215",2019-05,22.0,22
200942,Apple Airpods Headphones,1,150.0,2019-05-29 15:37:00,"156 Spruce St, Dallas, TX 75001",2019-05,22.0,22
200947,AAA Batteries (4-pack),1,2.99,2019-05-29 22:39:00,"600 West St, Boston, MA 02215",2019-05,22.0,22
200952,AA Batteries (4-pack),2,3.84,2019-05-30 23:25:00,"663 12th St, Portland, OR 97035",2019-05,22.0,22
200922,AAA Batteries (4-pack),2,2.99,2019-05-28 12:25:00,"594 Forest St, Los Angeles, CA 90001",2019-05,22.0,22
200926,Lightning Charging Cable,1,14.95,2019-05-29 09:13:00,"890 South St, Dallas, TX 75001",2019-05,22.0,22
200928,AA Batteries (4-pack),1,3.84,2019-05-28 03:01:00,"622 South St, Boston, MA 02215",2019-05,22.0,22
200934,AA Batteries (4-pack),1,3.84,2019-05-30 17:33:00,"131 9th St, San Francisco, CA 94016",2019-05,22.0,22
200985,Lightning Charging Cable,1,14.95,2019-05-30 17:57:00,"589 Cedar St, Los Angeles, CA 90001",2019-05,22.0,22
200989,USB-C Charging Cable,1,11.95,2019-05-28 13:42:00,"412 Spruce St, San Francisco, CA 94016",2019-05,22.0,22
200991,AAA Batteries (4-pack),2,2.99,2019-05-30 10:21:00,"284 Elm St, Austin, TX 73301",2019-05,22.0,22
200996,USB-C Charging Cable,1,11.95,2019-05-30 20:38:00,"775 13th St, Los Angeles, CA 90001",2019-05,22.0,22
200961,Lightning Charging Cable,1,14.95,2019-05-30 09:24:00,"931 1st St, Dallas, TX 75001",2019-05,22.0,22
201185,Lightning Charging Cable,1,14.95,2019-05-31 10:34:00,"970 Meadow St, Seattle, WA 98101",2019-05,22.0,22
201195,AA Batteries (4-pack),1,3.84,2019-05-28 12:06:00,"594 Forest St, Atlanta, GA 30301",2019-05,22.0,22
201199,Wired Headphones,1,11.99,2019-05-30 20:16:00,"294 Pine St, San Francisco, CA 94016",2019-05,22.0,22
201202,Apple Airpods Headphones,1,150.0,2019-05-30 08:53:00,"450 Church St, Portland, OR 97035",2019-05,22.0,22
201238,Lightning Charging Cable,3,14.95,2019-05-28 21:11:00,"184 Wilson St, Los Angeles, CA 90001",2019-05,22.0,22
201222,Wired Headphones,2,11.99,2019-05-30 09:37:00,"655 7th St, Atlanta, GA 30301",2019-05,22.0,22
201210,iPhone,1,700.0,2019-05-28 14:16:00,"731 Chestnut St, Los Angeles, CA 90001",2019-05,22.0,22
201214,Lightning Charging Cable,1,14.95,2019-05-27 20:19:00,"446 Jefferson St, San Francisco, CA 94016",2019-05,22.0,22
201162,Bose SoundSport Headphones,1,99.99,2019-05-29 09:19:00,"538 Johnson St, Dallas, TX 75001",2019-05,22.0,22
201116,AAA Batteries (4-pack),6,2.99,2019-05-28 13:56:00,"18 Forest St, New York City, NY 10001",2019-05,22.0,22
201102,Bose SoundSport Headphones,1,99.99,2019-05-30 11:30:00,"493 Jefferson St, Dallas, TX 75001",2019-05,22.0,22
