Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
244338,USB-C Charging Cable,1,11.95,2019-08-09 11:22:00,"25 Park St, Los Angeles, CA 90001",2019-08,32.0,32
244334,Lightning Charging Cable,1,14.95,2019-08-07 09:19:00,"119 Main St, Los Angeles, CA 90001",2019-08,32.0,32
244319,Bose SoundSport Headphones,1,99.99,2019-08-06 18:05:00,"84 Lake St, Dallas, TX 75001",2019-08,32.0,32
244316,Lightning Charging Cable,1,14.95,2019-08-11 20:00:00,"846 Cherry St, San Francisco, CA 94016",2019-08,32.0,32
244321,AA Batteries (4-pack),2,3.84,2019-08-09 15:51:00,"141 Spruce St, Seattle, WA 98101",2019-08,32.0,32
244325,AA Batteries (4-pack),3,3.84,2019-08-05 15:28:00,"655 Jefferson St, San Francisco, CA 94016",2019-08,32.0,32
244367,AAA Batteries (4-pack),1,2.99,2019-08-06 13:51:00,"145 Lake St, Atlanta, GA 30301",2019-08,32.0,32
244370,Apple Airpods Headphones,1,150.0,2019-08-06 19:57:00,"884 Chestnut St, San Francisco, CA 94016",2019-08,32.0,32
244381,Apple Airpods Headphones,1,150.0,2019-08-09 07:29:00,"572 5th St, Portland, OR 97035",2019-08,32.0,32
244383,Lightning Charging Cable,1,14.95,2019-08-07 19:34:00,"854 Willow St, Los Angeles, CA 90001",2019-08,32.0,32
244343,Apple Airpods Headphones,1,150.0,2019-08-08 14:22:00,"554 Pine St, New York City, NY 10001",2019-08,32.0,32
244354,Lightning Charging Cable,1,14.95,2019-08-09 22:46:00,"844 Dogwood St, Los Angeles, CA 90001",2019-08,32.0,32
244357,Bose SoundSport Headphones,1,99.99,2019-08-08 13:57:00,"548 Chestnut St, Portland, OR 97035",2019-08,32.0,32
244259,Lightning Charging Cable,1,14.95,2019-08-05 00:39:00,"816 9th St, Boston, MA 02215",2019-08,32.0,32
244240,Lightning Charging Cable,1,14.95,2019-08-06 11:48:00,"582 5th St, San Francisco, CA 94016",2019-08,32.0,32
244226,Lightning Charging Cable,1,14.95,2019-08-09 11:32:00,"722 Hickory St, Atlanta, GA 30301",2019-08,32.0,32
244291,Apple Airpods Headphones,1,150.0,2019-08-10 11:41:00,"844 Pine St, San Francisco, CA 94016",2019-08,32.0,32
244301,Wired Headphones,1,11.99,2019-08-06 13:33:00,"499 1st St, Portland, OR 97035",2019-08,32.0,32
244264,Wired Headphones,1,11.99,2019-08-06 14:52:00,"209 Madison St, Seattle, WA 98101",2019-08,32.0,32
244270,AAA Batteries (4-pack),1,2.99,2019-08-08 12:17:00,"900 Chestnut St, Boston, MA 02215",2019-08,32.0,32
244272,AAA Batteries (4-pack),2,2.99,2019-08-11 12:07:00,"681 Jefferson St, Los Angeles, CA 90001",2019-08,32.0,32
244280,Bose SoundSport Headphones,1,99.99,2019-08-05 14:49:00,"787 Highland St, Los Angeles, CA 90001",2019-08,32.0,32
244281,Apple Airpods Headphones,1,150.0,2019-08-09 14:26:00,"937 Sunset St, New York City, NY 10001",2019-08,32.0,32
244509,AAA Batteries (4-pack),1,2.99,2019-08-07 09:31:00,"279 Hickory St, Austin, TX 73301",2019-08,32.0,32
244510,Wired Headphones,1,11.99,2019-08-07 20:49:00,"24 Wilson St, Atlanta, GA 30301",2019-08,32.0,32
244513,Bose SoundSport Headphones,1,99.99,2019-08-11 12:18:00,"809 Johnson St, Atlanta, GA 30301",2019-08,32.0,32
244481,AA Batteries (4-pack),1,3.84,2019-08-09 19:43:00,"527 1st St, San Francisco, CA 94016",2019-08,32.0,32
244484,Lightning Charging Cable,1,14.95,2019-08-07 12:04:00,"206 Washington St, Seattle, WA 98101",2019-08,32.0,32
244484,Bose SoundSport Headphones,1,99.99,2019-08-07 12:04:00,"206 Washington St, Seattle, WA 98101",2019-08,32.0,32
244495,Bose SoundSport Headphones,1,99.99,2019-08-10 10:55:00,"587 River St, San Francisco, CA 94016",2019-08,32.0,32
244561,USB-C Charging Cable,2,11.95,2019-08-11 11:53:00,"767 Dogwood St, Dallas, TX 75001",2019-08,32.0,32
244551,Lightning Charging Cable,1,14.95,2019-08-06 19:29:00,"226 Hill St, Dallas, TX 75001",2019-08,32.0,32
244552,AAA Batteries (4-pack),1,2.99,2019-08-07 17:08:00,"397 Forest St, Seattle, WA 98101",2019-08,32.0,32
244556,Wired Headphones,1,11.99,2019-08-10 00:07:00,"473 West St, San Francisco, CA 94016",2019-08,32.0,32
244525,AAA Batteries (4-pack),1,2.99,2019-08-07 22:15:00,"474 6th St, San Francisco, CA 94016",2019-08,32.0,32
244532,AA Batteries (4-pack),1,3.84,2019-08-07 01:20:00,"194 Main St, Los Angeles, CA 90001",2019-08,32.0,32
244535,USB-C Charging Cable,1,11.95,2019-08-11 10:36:00,"425 Hill St, Dallas, TX 75001",2019-08,32.0,32
244536,USB-C Charging Cable,1,11.95,2019-08-09 08:26:00,"128 Elm St, New York City, NY 10001",2019-08,32.0,32
244537,Bose SoundSport Headphones,1,99.99,2019-08-11 20:29:00,"203 Meadow St, San Francisco, CA 94016",2019-08,32.0,32
244534,Wired Headphones,1,11.99,2019-08-08 12:14:00,"66 4th St, Seattle, WA 98101",2019-08,32.0,32
244386,AAA Batteries (4-pack),1,2.99,2019-08-10 19:00:00,"621 Park St, Seattle, WA 98101",2019-08,32.0,32
244476,AAA Batteries (4-pack),1,2.99,2019-08-05 08:57:00,"648 7th St, Dallas, TX 75001",2019-08,32.0,32
244415,AA Batteries (4-pack),1,3.84,2019-08-07 11:49:00,"505 Lakeview St, San Francisco, CA 94016",2019-08,32.0,32
244418,Wired Headphones,1,11.99,2019-08-05 11:38:00,"81 Chestnut St, New York City, NY 10001",2019-08,32.0,32
244422,AA Batteries (4-pack),1,3.84,2019-08-10 14:45:00,"546 Highland St, Atlanta, GA 30301",2019-08,32.0,32
244423,Apple Airpods Headphones,1,150.0,2019-08-09 15:46:00,"949 River St, San Francisco, CA 94016",2019-08,32.0,32
244392,Bose SoundSport Headphones,1,99.99,2019-08-11 16:24:00,"113 Forest St, San Francisco, CA 94016",2019-08,32.0,32
