Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
227487,AAA Batteries (4-pack),1,2.99,2019-07-31 09:54:00,"194 River St, Portland, OR 97035",2019-07,31.0,31
227484,Wired Headphones,1,11.99,2019-07-31 21:45:00,"962 Jackson St, San Francisco, CA 94016",2019-07,31.0,31
227471,AA Batteries (4-pack),1,3.84,2019-07-30 04:58:00,"587 North St, Portland, OR 97035",2019-07,31.0,31
227433,Bose SoundSport Headphones,1,99.99,2019-07-30 17:14:00,"382 Main St, Seattle, WA 98101",2019-07,31.0,31
227430,Apple Airpods Headphones,1,150.0,2019-07-29 11:18:00,"356 Chestnut St, Seattle, WA 98101",2019-07,31.0,31
227454,AAA Batteries (4-pack),3,2.99,2019-07-30 06:15:00,"845 5th St, Portland, ME 04101",2019-07,31.0,31
227598,Lightning Charging Cable,1,14.95,2019-07-31 07:12:00,"853 11th St, San Francisco, CA 94016",2019-07,31.0,31
227593,AA Batteries (4-pack),1,3.84,2019-07-29 22:18:00,"775 1st St, San Francisco, CA 94016",2019-07,31.0,31
227607,Lightning Charging Cable,2,14.95,2019-07-29 00:43:00,"723 7th St, San Francisco, CA 94016",2019-07,31.0,31
227631,AAA Batteries (4-pack),1,2.99,2019-07-31 20:28:00,"9 1st St, Los Angeles, CA 90001",2019-07,31.0,31
227629,Wired Headphones,1,11.99,2019-07-30 10:38:00,"916 Walnut St, New York City, NY 10001",2019-07,31.0,31
227624,Apple Airpods Headphones,1,150.0,2019-07-31 19:55:00,"636 Washington St, Boston, MA 02215",2019-07,31.0,31
227617,USB-C Charging Cable,1,11.95,2019-07-31 20:28:00,"603 Chestnut St, New York City, NY 10001",2019-07,31.0,31
227610,AA Batteries (4-pack),1,3.84,2019-07-31 20:32:00,"81 2nd St, San Francisco, CA 94016",2019-07,31.0,31
227577,Lightning Charging Cable,1,14.95,2019-07-31 19:02:00,"170 Church St, Portland, OR 97035",2019-07,31.0,31
227546,iPhone,1,700.0,2019-07-30 19:02:00,"184 Chestnut St, Dallas, TX 75001",2019-07,31.0,31
227530,Lightning Charging Cable,1,14.95,2019-07-29 09:18:00,"634 7th St, Seattle, WA 98101",2019-07,31.0,31
227573,USB-C Charging Cable,1,11.95,2019-07-30 21:23:00,"696 Church St, New York City, NY 10001",2019-07,31.0,31
227571,Wired Headphones,1,11.99,2019-07-30 10:33:00,"96 Washington St, Portland, OR 97035",2019-07,31.0,31
227560,AA Batteries (4-pack),2,3.84,2019-07-29 11:17:00,"725 14th St, Atlanta, GA 30301",2019-07,31.0,31
227265,AAA Batteries (4-pack),3,2.99,2019-07-30 07:18:00,"277 Cedar St, Boston, MA 02215",2019-07,31.0,31
227257,AA Batteries (4-pack),1,3.84,2019-07-31 13:27:00,"126 4th St, New York City, NY 10001",2019-07,31.0,31
227256,Wired Headphones,1,11.99,2019-07-31 11:44:00,"172 Hill St, Seattle, WA 98101",2019-07,31.0,31
227287,Lightning Charging Cable,1,14.95,2019-07-31 12:14:00,"550 Maple St, Seattle, WA 98101",2019-07,31.0,31
227255,AAA Batteries (4-pack),1,2.99,2019-07-30 18:07:00,"868 Madison St, New York City, NY 10001",2019-07,31.0,31
227218,AA Batteries (4-pack),2,3.84,2019-07-29 13:25:00,"864 North St, San Francisco, CA 94016",2019-07,31.0,31
227386,Lightning Charging Cable,1,14.95,2019-07-29 11:41:00,"931 Walnut St, Los Angeles, CA 90001",2019-07,31.0,31
227383,AA Batteries (4-pack),1,3.84,2019-07-31 21:36:00,"95 12th St, Portland, OR 97035",2019-07,31.0,31
227377,AA Batteries (4-pack),2,3.84,2019-07-29 13:34:00,"336 Washington St, San Francisco, CA 94016",2019-07,31.0,31
227394,Wired Headphones,1,11.99,2019-07-30 10:26:00,"590 12th St, San Francisco, CA 94016",2019-07,31.0,31
227400,Wired Headphones,2,11.99,2019-07-29 20:00:00,"941 Sunset St, Portland, OR 97035",2019-07,31.0,31
227328,Lightning Charging Cable,1,14.95,2019-07-30 14:33:00,"751 Main St, Atlanta, GA 30301",2019-07,31.0,31
227315,AA Batteries (4-pack),2,3.84,2019-07-30 19:32:00,"869 Elm St, San Francisco, CA 94016",2019-07,31.0,31
227322,AAA Batteries (4-pack),1,2.99,2019-07-30 15:37:00,"295 Jefferson St, San Francisco, CA 94016",2019-07,31.0,31
227919,AAA Batteries (4-pack),1,2.99,2019-07-31 00:22:00,"758 Maple St, San Francisco, CA 94016",2019-07,31.0,31
227912,AA Batteries (4-pack),1,3.84,2019-07-29 19:58:00,"55 Adams St, Los Angeles, CA 90001",2019-07,31.0,31
227907,AAA Batteries (4-pack),1,2.99,2019-07-31 20:21:00,"30 6th St, San Francisco, CA 94016",2019-07,31.0,31
227906,Wired Headphones,2,11.99,2019-07-30 02:38:00,"735 10th St, Portland, OR 97035",2019-07,31.0,31
227905,Apple Airpods Headphones,1,150.0,2019-07-29 11:47:00,"905 4th St, San Francisco, CA 94016",2019-07,31.0,31
227899,Bose SoundSport Headphones,1,99.99,2019-07-29 17:38:00,"388 Wilson St, San Francisco, CA 94016",2019-07,31.0,31
227866,Wired Headphones,1,11.99,2019-07-29 17:41:00,"49 Wilson St, San Francisco, CA 94016",2019-07,31.0,31
227872,Wired Headphones,1,11.99,2019-07-30 15:07:00,"272 Pine St, New York City, NY 10001",2019-07,31.0,31
227948,USB-C Charging Cable,1,11.95,2019-07-29 15:42:00,"611 South St, New York City, NY 10001",2019-07,31.0,31
