Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
171698,Bose SoundSport Headphones,1,99.99,2019-03-25 18:29:00,"824 8th St, San Francisco, CA 94016",2019-03,13.0,13
171700,AAA Batteries (4-pack),2,2.99,2019-03-29 14:50:00,"209 1st St, San Francisco, CA 94016",2019-03,13.0,13
171676,USB-C Charging Cable,1,11.95,2019-03-25 15:46:00,"875 Maple St, Austin, TX 73301",2019-03,13.0,13
171682,Wired Headphones,1,11.99,2019-03-30 23:23:00,"987 13th St, Atlanta, GA 30301",2019-03,13.0,13
171715,AAA Batteries (4-pack),1,2.99,2019-03-28 00:18:00,"170 11th St, Portland, OR 97035",2019-03,13.0,13
171732,AAA Batteries (4-pack),1,2.99,2019-03-25 12:51:00,"99 Maple St, Seattle, WA 98101",2019-03,13.0,13
171718,AA Batteries (4-pack),1,3.84,2019-03-26 19:10:00,"236 12th St, Portland, OR 97035",2019-03,13.0,13
171752,AAA Batteries (4-pack),1,2.99,2019-03-31 17:37:00,"681 Pine St, Atlanta, GA 30301",2019-03,13.0,13
171775,USB-C Charging Cable,1,11.95,2019-03-27 04:19:00,"554 Johnson St, Seattle, WA 98101",2019-03,13.0,13
171756,Bose SoundSport Headphones,1,99.99,2019-03-30 13:00:00,"90 Pine St, Dallas, TX 75001",2019-03,13.0,13
171773,AAA Batteries (4-pack),1,2.99,2019-03-29 19:44:00,"515 Johnson St, Portland, ME 04101",2019-03,13.0,13
171759,Lightning Charging Cable,1,14.95,2019-03-26 09:17:00,"148 11th St, San Francisco, CA 94016",2019-03,13.0,13
171740,Wired Headphones,1,11.99,2019-03-27 15:27:00,"744 Lake St, Portland, ME 04101",2019-03,13.0,13
171742,AA Batteries (4-pack),1,3.84,2019-03-25 22:46:00,"240 2nd St, Boston, MA 02215",2019-03,13.0,13
171745,Apple Airpods Headphones,1,150.0,2019-03-31 17:45:00,"341 Center St, Atlanta, GA 30301",2019-03,13.0,13
171733,Apple Airpods Headphones,1,150.0,2019-03-26 00:15:00,"152 Ridge St, Seattle, WA 98101",2019-03,13.0,13
171660,USB-C Charging Cable,1,11.95,2019-03-28 12:14:00,"395 7th St, San Francisco, CA 94016",2019-03,13.0,13
171591,USB-C Charging Cable,1,11.95,2019-03-29 11:31:00,"630 Highland St, San Francisco, CA 94016",2019-03,13.0,13
171593,Bose SoundSport Headphones,1,99.99,2019-03-28 11:29:00,"486 Cedar St, San Francisco, CA 94016",2019-03,13.0,13
171598,USB-C Charging Cable,1,11.95,2019-03-26 13:55:00,"586 10th St, New York City, NY 10001",2019-03,13.0,13
171601,Lightning Charging Cable,1,14.95,2019-03-29 20:18:00,"553 South St, San Francisco, CA 94016",2019-03,13.0,13
