Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
227491,Lightning Charging Cable,1,14.95,2019-07-01 14:42:00,"566 Madison St, San Francisco, CA 94016",2019-07,27.0,27
227497,USB-C Charging Cable,2,11.95,2019-07-02 16:24:00,"527 2nd St, Portland, ME 04101",2019-07,27.0,27
227498,Lightning Charging Cable,1,14.95,2019-07-03 20:52:00,"523 Adams St, Austin, TX 73301",2019-07,27.0,27
227499,27in FHD Monitor,1,149.99,2019-07-04 12:23:00,"420 8th St, San Francisco, CA 94016",2019-07,27.0,27
227524,USB-C Charging Cable,1,11.95,2019-07-03 00:33:00,"513 1st St, New York City, NY 10001",2019-07,27.0,27
227514,Lightning Charging Cable,1,14.95,2019-07-02 10:40:00,"758 Lake St, Austin, TX 73301",2019-07,27.0,27
227513,AAA Batteries (4-pack),2,2.99,2019-07-05 13:29:00,"727 14th St, New York City, NY 10001",2019-07,27.0,27
227509,USB-C Charging Cable,1,11.95,2019-07-05 21:18:00,"225 Church St, Seattle, WA 98101",2019-07,27.0,27
227470,AA Batteries (4-pack),1,3.84,2019-07-07 18:38:00,"838 Cherry St, Atlanta, GA 30301",2019-07,27.0,27
227469,USB-C Charging Cable,2,11.95,2019-07-03 15:16:00,"364 13th St, San Francisco, CA 94016",2019-07,27.0,27
227438,USB-C Charging Cable,1,11.95,2019-07-07 11:32:00,"71 Center St, Dallas, TX 75001",2019-07,27.0,27
227437,Bose SoundSport Headphones,1,99.99,2019-07-01 08:07:00,"539 West St, Austin, TX 73301",2019-07,27.0,27
227426,Lightning Charging Cable,1,14.95,2019-07-06 16:22:00,"581 12th St, San Francisco, CA 94016",2019-07,27.0,27
227445,Wired Headphones,1,11.99,2019-07-07 15:59:00,"286 Main St, Los Angeles, CA 90001",2019-07,27.0,27
227467,Apple Airpods Headphones,1,150.0,2019-07-03 09:48:00,"584 2nd St, Seattle, WA 98101",2019-07,27.0,27
227465,AAA Batteries (4-pack),1,2.99,2019-07-07 20:09:00,"346 12th St, Seattle, WA 98101",2019-07,27.0,27
227461,USB-C Charging Cable,1,11.95,2019-07-04 10:45:00,"139 River St, New York City, NY 10001",2019-07,27.0,27
227459,AAA Batteries (4-pack),1,2.99,2019-07-06 17:12:00,"996 Washington St, Los Angeles, CA 90001",2019-07,27.0,27
227457,Lightning Charging Cable,1,14.95,2019-07-07 03:55:00,"880 Highland St, Atlanta, GA 30301",2019-07,27.0,27
227600,AAA Batteries (4-pack),2,2.99,2019-07-02 08:16:00,"575 Sunset St, San Francisco, CA 94016",2019-07,27.0,27
227604,Lightning Charging Cable,1,14.95,2019-07-02 01:24:00,"779 Madison St, Atlanta, GA 30301",2019-07,27.0,27
227590,Lightning Charging Cable,1,14.95,2019-07-07 22:24:00,"526 6th St, Dallas, TX 75001",2019-07,27.0,27
227589,Lightning Charging Cable,1,14.95,2019-07-04 13:01:00,"214 Meadow St, Portland, OR 97035",2019-07,27.0,27
227588,AA Batteries (4-pack),1,3.84,2019-07-01 08:21:00,"173 Meadow St, New York City, NY 10001",2019-07,27.0,27
227583,USB-C Charging Cable,1,11.95,2019-07-04 14:51:00,"675 Lincoln St, Boston, MA 02215",2019-07,27.0,27
227591,Apple Airpods Headphones,1,150.0,2019-07-02 22:46:00,"112 Maple St, San Francisco, CA 94016",2019-07,27.0,27
227628,AA Batteries (4-pack),1,3.84,2019-07-03 11:34:00,"815 Willow St, Seattle, WA 98101",2019-07,27.0,27
227626,AAA Batteries (4-pack),1,2.99,2019-07-04 19:37:00,"853 South St, Los Angeles, CA 90001",2019-07,27.0,27
227623,AA Batteries (4-pack),1,3.84,2019-07-05 16:40:00,"167 Wilson St, Dallas, TX 75001",2019-07,27.0,27
227621,27in FHD Monitor,1,149.99,2019-07-02 17:17:00,"274 Park St, New York City, NY 10001",2019-07,27.0,27
227611,Bose SoundSport Headphones,1,99.99,2019-07-03 15:40:00,"525 Johnson St, Atlanta, GA 30301",2019-07,27.0,27
227609,USB-C Charging Cable,1,11.95,2019-07-07 18:02:00,"830 Hill St, Boston, MA 02215",2019-07,27.0,27
227550,USB-C Charging Cable,1,11.95,2019-07-05 00:27:00,"101 Hill St, Los Angeles, CA 90001",2019-07,27.0,27
227544,Lightning Charging Cable,1,14.95,2019-07-06 20:09:00,"568 Sunset St, New York City, NY 10001",2019-07,27.0,27
227534,AA Batteries (4-pack),1,3.84,2019-07-03 17:37:00,"753 Cedar St, Los Angeles, CA 90001",2019-07,27.0,27
227533,AA Batteries (4-pack),1,3.84,2019-07-02 16:27:00,"932 Spruce St, Portland, OR 97035",2019-07,27.0,27
227576,Wired Headphones,1,11.99,2019-07-07 11:10:00,"261 8th St, Los Angeles, CA 90001",2019-07,27.0,27
227575,Lightning Charging Cable,1,14.95,2019-07-05 14:53:00,"10 Jefferson St, Atlanta, GA 30301",2019-07,27.0,27
227272,Wired Headphones,1,11.99,2019-07-04 17:35:00,"347 Park St, San Francisco, CA 94016",2019-07,27.0,27
227269,AA Batteries (4-pack),2,3.84,2019-07-01 11:23:00,"682 Cedar St, Portland, OR 97035",2019-07,27.0,27
227262,Apple Airpods Headphones,1,150.0,2019-07-07 09:36:00,"261 Park St, Boston, MA 02215",2019-07,27.0,27
227280,AA Batteries (4-pack),1,3.84,2019-07-04 11:59:00,"662 West St, Los Angeles, CA 90001",2019-07,27.0,27
227283,Apple Airpods Headphones,1,150.0,2019-07-01 14:52:00,"161 Dogwood St, Dallas, TX 75001",2019-07,27.0,27
227301,Bose SoundSport Headphones,1,99.99,2019-07-06 21:34:00,"262 Pine St, Dallas, TX 75001",2019-07,27.0,27
227300,USB-C Charging Cable,1,11.95,2019-07-06 12:41:00,"377 Center St, Austin, TX 73301",2019-07,27.0,27
227298,Bose SoundSport Headphones,1,99.99,2019-07-07 13:46:00,"511 Chestnut St, Dallas, TX 75001",2019-07,27.0,27
227290,27in FHD Monitor,1,149.99,2019-07-07 11:26:00,"764 South St, San Francisco, CA 94016",2019-07,27.0,27
227253,AA Batteries (4-pack),1,3.84,2019-07-01 20:52:00,"286 Lakeview St, Boston, MA 02215",2019-07,27.0,27
227224,AA Batteries (4-pack),1,3.84,2019-07-06 16:58:00,"912 Sunset St, San Francisco, CA 94016",2019-07,27.0,27
227223,Apple Airpods Headphones,1,150.0,2019-07-06 12:03:00,"390 Pine St, Portland, OR 97035",2019-07,27.0,27
227217,AAA Batteries (4-pack),1,2.99,2019-07-04 20:42:00,"664 Elm St, Dallas, TX 75001",2019-07,27.0,27
227216,AAA Batteries (4-pack),1,2.99,2019-07-07 19:41:00,"114 4th St, Seattle, WA 98101",2019-07,27.0,27
227215,Lightning Charging Cable,1,14.95,2019-07-01 23:40:00,"541 Ridge St, Austin, TX 73301",2019-07,27.0,27
227202,Bose SoundSport Headphones,1,99.99,2019-07-03 19:22:00,"868 Spruce St, San Francisco, CA 94016",2019-07,27.0,27
227244,AA Batteries (4-pack),1,3.84,2019-07-07 21:44:00,"499 Chestnut St, San Francisco, CA 94016",2019-07,27.0,27
227233,USB-C Charging Cable,1,11.95,2019-07-04 03:04:00,"510 Hill St, New York City, NY 10001",2019-07,27.0,27
227231,USB-C Charging Cable,1,11.95,2019-07-04 18:05:00,"332 11th St, San Francisco, CA 94016",2019-07,27.0,27
227388,Bose SoundSport Headphones,1,99.99,2019-07-02 20:23:00,"969 River St, San Francisco, CA 94016",2019-07,27.0,27
227370,Apple Airpods Headphones,1,150.0,2019-07-05 13:30:00,"696 Adams St, Los Angeles, CA 90001",2019-07,27.0,27
227366,AAA Batteries (4-pack),2,2.99,2019-07-05 13:30:00,"325 Hickory St, Austin, TX 73301",2019-07,27.0,27
227410,Wired Headphones,1,11.99,2019-07-03 09:28:00,"617 9th St, San Francisco, CA 94016",2019-07,27.0,27
227406,Wired Headphones,1,11.99,2019-07-04 19:27:00,"284 Johnson St, Los Angeles, CA 90001",2019-07,27.0,27
227405,Apple Airpods Headphones,1,150.0,2019-07-02 21:39:00,"123 7th St, Portland, ME 04101",2019-07,27.0,27
227334,Lightning Charging Cable,1,14.95,2019-07-04 11:22:00,"469 North St, Austin, TX 73301",2019-07,27.0,27
227319,Wired Headphones,1,11.99,2019-07-05 19:14:00,"419 Lincoln St, Dallas, TX 75001",2019-07,27.0,27
227317,Bose SoundSport Headphones,1,99.99,2019-07-01 17:21:00,"789 Wilson St, Seattle, WA 98101",2019-07,27.0,27
227316,Bose SoundSport Headphones,1,99.99,2019-07-02 20:12:00,"539 12th St, New York City, NY 10001",2019-07,27.0,27
227311,Bose SoundSport Headphones,1,99.99,2019-07-04 07:38:00,"627 2nd St, New York City, NY 10001",2019-07,27.0,27
227337,27in FHD Monitor,1,149.99,2019-07-07 20:34:00,"604 14th St, New York City, NY 10001",2019-07,27.0,27
227346,Bose SoundSport Headphones,1,99.99,2019-07-05 22:51:00,"771 Church St, New York City, NY 10001",2019-07,27.0,27
227342,Wired Headphones,2,11.99,2019-07-04 19:29:00,"281 8th St, New York City, NY 10001",2019-07,27.0,27
227916,Apple Airpods Headphones,1,150.0,2019-07-04 15:43:00,"73 13th St, Los Angeles, CA 90001",2019-07,27.0,27
227904,Lightning Charging Cable,1,14.95,2019-07-01 21:05:00,"379 11th St, San Francisco, CA 94016",2019-07,27.0,27
227898,AAA Batteries (4-pack),2,2.99,2019-07-05 10:15:00,"749 Johnson St, New York City, NY 10001",2019-07,27.0,27
227897,Apple Airpods Headphones,1,150.0,2019-07-06 09:43:00,"283 Elm St, Dallas, TX 75001",2019-07,27.0,27
227934,AAA Batteries (4-pack),2,2.99,2019-07-07 11:42:00,"166 West St, Dallas, TX 75001",2019-07,27.0,27
227932,AA Batteries (4-pack),1,3.84,2019-07-05 14:22:00,"864 Lakeview St, San Francisco, CA 94016",2019-07,27.0,27
227926,Lightning Charging Cable,1,14.95,2019-07-05 13:12:00,"163 Hickory St, Boston, MA 02215",2019-07,27.0,27
227924,USB-C Charging Cable,1,11.95,2019-07-04 10:09:00,"930 1st St, San Francisco, CA 94016",2019-07,27.0,27
227894,USB-C Charging Cable,1,11.95,2019-07-06 08:51:00,"60 Wilson St, New York City, NY 10001",2019-07,27.0,27
227857,Wired Headphones,1,11.99,2019-07-01 22:11:00,"949 Park St, Seattle, WA 98101",2019-07,27.0,27
227849,USB-C Charging Cable,1,11.95,2019-07-06 11:26:00,"28 West St, Boston, MA 02215",2019-07,27.0,27
227845,USB-C Charging Cable,1,11.95,2019-07-04 21:05:00,"159 Maple St, San Francisco, CA 94016",2019-07,27.0,27
227889,Apple Airpods Headphones,1,150.0,2019-07-01 21:20:00,"173 North St, Boston, MA 02215",2019-07,27.0,27
227877,AA Batteries (4-pack),3,3.84,2019-07-04 11:56:00,"708 1st St, Seattle, WA 98101",2019-07,27.0,27
227874,Lightning Charging Cable,2,14.95,2019-07-04 09:01:00,"533 Chestnut St, Boston, MA 02215",2019-07,27.0,27
227949,USB-C Charging Cable,1,11.95,2019-07-05 00:43:00,"815 Cedar St, Dallas, TX 75001",2019-07,27.0,27
228022,AA Batteries (4-pack),1,3.84,2019-07-06 22:14:00,"379 Adams St, San Francisco, CA 94016",2019-07,27.0,27
228015,AA Batteries (4-pack),1,3.84,2019-07-06 16:53:00,"162 Ridge St, Boston, MA 02215",2019-07,27.0,27
228015,AA Batteries (4-pack),1,3.84,2019-07-06 16:53:00,"162 Ridge St, Boston, MA 02215",2019-07,27.0,27
228025,Apple Airpods Headphones,1,150.0,2019-07-04 11:30:00,"261 River St, Seattle, WA 98101",2019-07,27.0,27
228012,USB-C Charging Cable,1,11.95,2019-07-04 00:08:00,"558 Spruce St, Atlanta, GA 30301",2019-07,27.0,27
228008,USB-C Charging Cable,1,11.95,2019-07-06 12:19:00,"836 Johnson St, Austin, TX 73301",2019-07,27.0,27
228004,Lightning Charging Cable,1,14.95,2019-07-04 13:11:00,"956 Sunset St, Dallas, TX 75001",2019-07,27.0,27
228013,USB-C Charging Cable,2,11.95,2019-07-04 19:11:00,"176 1st St, New York City, NY 10001",2019-07,27.0,27
228028,27in FHD Monitor,1,149.99,2019-07-01 09:30:00,"66 10th St, San Francisco, CA 94016",2019-07,27.0,27
228050,AAA Batteries (4-pack),1,2.99,2019-07-07 20:43:00,"475 Adams St, Seattle, WA 98101",2019-07,27.0,27
228041,Lightning Charging Cable,1,14.95,2019-07-02 12:27:00,"647 Pine St, San Francisco, CA 94016",2019-07,27.0,27
228030,USB-C Charging Cable,1,11.95,2019-07-01 18:09:00,"182 Cherry St, New York City, NY 10001",2019-07,27.0,27
228039,Apple Airpods Headphones,1,150.0,2019-07-03 18:50:00,"920 Walnut St, Boston, MA 02215",2019-07,27.0,27
227968,AA Batteries (4-pack),2,3.84,2019-07-06 18:49:00,"103 Willow St, Los Angeles, CA 90001",2019-07,27.0,27
227965,Bose SoundSport Headphones,1,99.99,2019-07-01 12:17:00,"614 Lakeview St, Portland, OR 97035",2019-07,27.0,27
227963,Lightning Charging Cable,1,14.95,2019-07-05 17:07:00,"142 10th St, Portland, OR 97035",2019-07,27.0,27
227960,USB-C Charging Cable,1,11.95,2019-07-03 09:33:00,"730 Madison St, San Francisco, CA 94016",2019-07,27.0,27
227976,AAA Batteries (4-pack),2,2.99,2019-07-07 18:43:00,"308 Hickory St, Boston, MA 02215",2019-07,27.0,27
227999,Lightning Charging Cable,1,14.95,2019-07-07 13:23:00,"189 Forest St, Dallas, TX 75001",2019-07,27.0,27
227992,AA Batteries (4-pack),1,3.84,2019-07-06 14:41:00,"464 Main St, Dallas, TX 75001",2019-07,27.0,27
227707,Bose SoundSport Headphones,1,99.99,2019-07-04 16:17:00,"958 Meadow St, San Francisco, CA 94016",2019-07,27.0,27
227704,Bose SoundSport Headphones,1,99.99,2019-07-02 23:33:00,"337 8th St, Los Angeles, CA 90001",2019-07,27.0,27
227693,Lightning Charging Cable,1,14.95,2019-07-05 12:34:00,"417 Hickory St, Los Angeles, CA 90001",2019-07,27.0,27
227692,Bose SoundSport Headphones,1,99.99,2019-07-03 10:44:00,"41 11th St, Boston, MA 02215",2019-07,27.0,27
227691,AA Batteries (4-pack),2,3.84,2019-07-07 13:28:00,"863 Ridge St, Atlanta, GA 30301",2019-07,27.0,27
227690,Apple Airpods Headphones,1,150.0,2019-07-07 11:38:00,"221 North St, San Francisco, CA 94016",2019-07,27.0,27
227686,AA Batteries (4-pack),1,3.84,2019-07-06 19:48:00,"195 Dogwood St, San Francisco, CA 94016",2019-07,27.0,27
227713,Wired Headphones,1,11.99,2019-07-05 08:27:00,"59 Chestnut St, New York City, NY 10001",2019-07,27.0,27
227736,Lightning Charging Cable,1,14.95,2019-07-05 13:34:00,"708 6th St, San Francisco, CA 94016",2019-07,27.0,27
227725,27in FHD Monitor,1,149.99,2019-07-03 17:41:00,"964 Main St, Boston, MA 02215",2019-07,27.0,27
227722,AAA Batteries (4-pack),1,2.99,2019-07-04 17:53:00,"244 8th St, San Francisco, CA 94016",2019-07,27.0,27
227719,AA Batteries (4-pack),1,3.84,2019-07-07 15:59:00,"209 7th St, San Francisco, CA 94016",2019-07,27.0,27
227718,Wired Headphones,2,11.99,2019-07-07 22:32:00,"522 Church St, Boston, MA 02215",2019-07,27.0,27
227716,AAA Batteries (4-pack),2,2.99,2019-07-05 00:36:00,"240 9th St, San Francisco, CA 94016",2019-07,27.0,27
227715,AAA Batteries (4-pack),2,2.99,2019-07-07 06:54:00,"784 Lakeview St, San Francisco, CA 94016",2019-07,27.0,27
227657,AA Batteries (4-pack),2,3.84,2019-07-04 20:39:00,"901 Center St, San Francisco, CA 94016",2019-07,27.0,27
227653,AA Batteries (4-pack),2,3.84,2019-07-07 08:33:00,"581 6th St, San Francisco, CA 94016",2019-07,27.0,27
227648,Wired Headphones,2,11.99,2019-07-05 19:31:00,"794 9th St, San Francisco, CA 94016",2019-07,27.0,27
227647,Apple Airpods Headphones,1,150.0,2019-07-07 19:35:00,"105 Wilson St, Seattle, WA 98101",2019-07,27.0,27
227678,AAA Batteries (4-pack),2,2.99,2019-07-06 18:59:00,"22 2nd St, Dallas, TX 75001",2019-07,27.0,27
227674,Apple Airpods Headphones,1,150.0,2019-07-06 14:31:00,"531 Willow St, Seattle, WA 98101",2019-07,27.0,27
227664,Wired Headphones,2,11.99,2019-07-01 14:39:00,"625 2nd St, Austin, TX 73301",2019-07,27.0,27
227664,Bose SoundSport Headphones,1,99.99,2019-07-01 14:39:00,"625 2nd St, Austin, TX 73301",2019-07,27.0,27
227201,USB-C Charging Cable,1,11.95,2019-07-06 09:19:00,"150 South St, New York City, NY 10001",2019-07,27.0,27
227740,AA Batteries (4-pack),1,3.84,2019-07-05 12:36:00,"906 Church St, San Francisco, CA 94016",2019-07,27.0,27
227812,Wired Headphones,1,11.99,2019-07-02 13:29:00,"27 Forest St, Los Angeles, CA 90001",2019-07,27.0,27
227811,Apple Airpods Headphones,1,150.0,2019-07-02 07:56:00,"826 11th St, San Francisco, CA 94016",2019-07,27.0,27
227808,Bose SoundSport Headphones,1,99.99,2019-07-05 13:05:00,"240 Walnut St, New York City, NY 10001",2019-07,27.0,27
227806,AA Batteries (4-pack),1,3.84,2019-07-04 14:45:00,"928 Jackson St, Los Angeles, CA 90001",2019-07,27.0,27
227799,27in FHD Monitor,1,149.99,2019-07-06 10:33:00,"255 Jackson St, Boston, MA 02215",2019-07,27.0,27
227793,USB-C Charging Cable,2,11.95,2019-07-01 21:04:00,"329 Hill St, New York City, NY 10001",2019-07,27.0,27
227804,Bose SoundSport Headphones,1,99.99,2019-07-07 19:01:00,"943 7th St, San Francisco, CA 94016",2019-07,27.0,27
227817,Bose SoundSport Headphones,1,99.99,2019-07-05 15:03:00,"479 1st St, New York City, NY 10001",2019-07,27.0,27
227819,Lightning Charging Cable,1,14.95,2019-07-05 18:37:00,"826 Ridge St, New York City, NY 10001",2019-07,27.0,27
227840,USB-C Charging Cable,1,11.95,2019-07-01 10:31:00,"735 Hickory St, Boston, MA 02215",2019-07,27.0,27
227831,Lightning Charging Cable,1,14.95,2019-07-06 12:00:00,"201 Sunset St, Portland, OR 97035",2019-07,27.0,27
227830,AAA Batteries (4-pack),1,2.99,2019-07-06 10:45:00,"15 Jackson St, Portland, OR 97035",2019-07,27.0,27
227821,27in FHD Monitor,1,149.99,2019-07-01 22:42:00,"621 6th St, New York City, NY 10001",2019-07,27.0,27
227821,Wired Headphones,1,11.99,2019-07-01 22:42:00,"621 6th St, New York City, NY 10001",2019-07,27.0,27
227820,AA Batteries (4-pack),1,3.84,2019-07-02 14:50:00,"864 Walnut St, Portland, OR 97035",2019-07,27.0,27
227829,Apple Airpods Headphones,1,150.0,2019-07-06 15:55:00,"802 9th St, San Francisco, CA 94016",2019-07,27.0,27
227748,USB-C Charging Cable,1,11.95,2019-07-06 07:37:00,"440 Willow St, New York City, NY 10001",2019-07,27.0,27
227746,Lightning Charging Cable,1,14.95,2019-07-03 21:49:00,"600 Highland St, New York City, NY 10001",2019-07,27.0,27
227781,27in FHD Monitor,1,149.99,2019-07-05 11:05:00,"183 9th St, San Francisco, CA 94016",2019-07,27.0,27
