Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,YYYY-mm,week,Week of the Year
171714,Wired Headphones,1,11.99,2019-03-05 18:23:00,"732 Highland St, Portland, OR 97035",2019-03,10.0,10
171695,Lightning Charging Cable,1,14.95,2019-03-08 17:30:00,"971 7th St, Boston, MA 02215",2019-03,10.0,10
171701,USB-C Charging Cable,1,11.95,2019-03-10 15:23:00,"70 Adams St, New York City, NY 10001",2019-03,10.0,10
171693,Bose SoundSport Headphones,1,99.99,2019-03-04 12:42:00,"380 South St, Dallas, TX 75001",2019-03,10.0,10
171708,Bose SoundSport Headphones,1,99.99,2019-03-09 10:30:00,"189 Walnut St, Austin, TX 73301",2019-03,10.0,10
171710,Lightning Charging Cable,1,14.95,2019-03-10 12:58:00,"694 9th St, San Francisco, CA 94016",2019-03,10.0,10
171672,AA Batteries (4-pack),1,3.84,2019-03-04 14:19:00,"496 Lake St, New York City, NY 10001",2019-03,10.0,10
171670,USB-C Charging Cable,1,11.95,2019-03-10 13:42:00,"853 Washington St, New York City, NY 10001",2019-03,10.0,10
171678,27in FHD Monitor,1,149.99,2019-03-05 16:27:00,"168 Washington St, San Francisco, CA 94016",2019-03,10.0,10
171691,AA Batteries (4-pack),1,3.84,2019-03-07 01:29:00,"73 1st St, Atlanta, GA 30301",2019-03,10.0,10
171681,Bose SoundSport Headphones,1,99.99,2019-03-08 14:05:00,"238 6th St, Boston, MA 02215",2019-03,10.0,10
171683,Wired Headphones,1,11.99,2019-03-07 09:42:00,"647 Highland St, New York City, NY 10001",2019-03,10.0,10
171666,Bose SoundSport Headphones,1,99.99,2019-03-09 13:35:00,"946 Hill St, Dallas, TX 75001",2019-03,10.0,10
171684,USB-C Charging Cable,1,11.95,2019-03-04 16:16:00,"721 10th St, San Francisco, CA 94016",2019-03,10.0,10
171686,USB-C Charging Cable,1,11.95,2019-03-08 11:58:00,"13 Jackson St, Los Angeles, CA 90001",2019-03,10.0,10
171754,Apple Airpods Headphones,1,150.0,2019-03-08 21:01:00,"353 Hill St, Boston, MA 02215",2019-03,10.0,10
171757,Apple Airpods Headphones,1,150.0,2019-03-06 23:31:00,"403 Madison St, Austin, TX 73301",2019-03,10.0,10
171767,27in FHD Monitor,1,149.99,2019-03-09 19:34:00,"301 Park St, New York City, NY 10001",2019-03,10.0,10
171758,Apple Airpods Headphones,2,150.0,2019-03-05 19:41:00,"668 4th St, Boston, MA 02215",2019-03,10.0,10
171761,Apple Airpods Headphones,1,150.0,2019-03-06 17:12:00,"711 Main St, New York City, NY 10001",2019-03,10.0,10
171768,USB-C Charging Cable,1,11.95,2019-03-07 19:54:00,"252 6th St, Seattle, WA 98101",2019-03,10.0,10
171760,AA Batteries (4-pack),1,3.84,2019-03-07 23:54:00,"923 Chestnut St, New York City, NY 10001",2019-03,10.0,10
171749,AAA Batteries (4-pack),1,2.99,2019-03-07 19:34:00,"965 Lincoln St, Dallas, TX 75001",2019-03,10.0,10
171723,Bose SoundSport Headphones,1,99.99,2019-03-06 11:20:00,"469 13th St, Atlanta, GA 30301",2019-03,10.0,10
171727,Lightning Charging Cable,1,14.95,2019-03-07 15:25:00,"954 4th St, Austin, TX 73301",2019-03,10.0,10
171729,Lightning Charging Cable,1,14.95,2019-03-08 10:11:00,"540 Meadow St, Los Angeles, CA 90001",2019-03,10.0,10
171741,Bose SoundSport Headphones,1,99.99,2019-03-09 12:48:00,"396 8th St, Los Angeles, CA 90001",2019-03,10.0,10
171580,AAA Batteries (4-pack),3,2.99,2019-03-09 12:42:00,"704 Forest St, New York City, NY 10001",2019-03,10.0,10
171581,Bose SoundSport Headphones,1,99.99,2019-03-08 12:46:00,"836 Spruce St, Boston, MA 02215",2019-03,10.0,10
171563,Bose SoundSport Headphones,1,99.99,2019-03-04 21:53:00,"728 Dogwood St, Seattle, WA 98101",2019-03,10.0,10
171578,Bose SoundSport Headphones,1,99.99,2019-03-04 05:14:00,"786 Wilson St, Los Angeles, CA 90001",2019-03,10.0,10
171577,AAA Batteries (4-pack),1,2.99,2019-03-07 06:14:00,"926 Chestnut St, Los Angeles, CA 90001",2019-03,10.0,10
171561,AA Batteries (4-pack),2,3.84,2019-03-04 10:03:00,"413 West St, San Francisco, CA 94016",2019-03,10.0,10
171568,AAA Batteries (4-pack),1,2.99,2019-03-09 22:30:00,"156 Elm St, New York City, NY 10001",2019-03,10.0,10
171557,27in FHD Monitor,1,149.99,2019-03-10 07:50:00,"916 River St, San Francisco, CA 94016",2019-03,10.0,10
171776,USB-C Charging Cable,1,11.95,2019-03-08 19:24:00,"338 4th St, Seattle, WA 98101",2019-03,10.0,10
171605,Apple Airpods Headphones,1,150.0,2019-03-05 19:10:00,"708 South St, San Francisco, CA 94016",2019-03,10.0,10
171651,Apple Airpods Headphones,1,150.0,2019-03-10 21:07:00,"119 Willow St, Los Angeles, CA 90001",2019-03,10.0,10
171655,USB-C Charging Cable,1,11.95,2019-03-07 23:01:00,"646 River St, Boston, MA 02215",2019-03,10.0,10
171616,AA Batteries (4-pack),1,3.84,2019-03-07 23:19:00,"894 1st St, Atlanta, GA 30301",2019-03,10.0,10
171619,27in FHD Monitor,1,149.99,2019-03-08 21:43:00,"899 West St, Atlanta, GA 30301",2019-03,10.0,10
171620,Lightning Charging Cable,1,14.95,2019-03-05 10:33:00,"703 2nd St, Boston, MA 02215",2019-03,10.0,10
171622,USB-C Charging Cable,1,11.95,2019-03-04 15:58:00,"402 2nd St, Los Angeles, CA 90001",2019-03,10.0,10
171629,Lightning Charging Cable,1,14.95,2019-03-08 07:04:00,"168 8th St, Boston, MA 02215",2019-03,10.0,10
171630,AAA Batteries (4-pack),1,2.99,2019-03-04 09:53:00,"682 South St, Atlanta, GA 30301",2019-03,10.0,10
171946,Apple Airpods Headphones,1,150.0,2019-03-07 10:39:00,"503 Lincoln St, Austin, TX 73301",2019-03,10.0,10
171924,AA Batteries (4-pack),1,3.84,2019-03-04 11:48:00,"669 Maple St, Austin, TX 73301",2019-03,10.0,10
171926,AA Batteries (4-pack),1,3.84,2019-03-08 09:58:00,"491 Hickory St, Seattle, WA 98101",2019-03,10.0,10
171929,AA Batteries (4-pack),1,3.84,2019-03-07 19:30:00,"870 Walnut St, New York City, NY 10001",2019-03,10.0,10
171934,AA Batteries (4-pack),1,3.84,2019-03-08 11:56:00,"60 North St, San Francisco, CA 94016",2019-03,10.0,10
171943,AA Batteries (4-pack),2,3.84,2019-03-06 15:10:00,"789 Main St, Seattle, WA 98101",2019-03,10.0,10
171921,Bose SoundSport Headphones,1,99.99,2019-03-09 00:34:00,"344 13th St, Portland, OR 97035",2019-03,10.0,10
171919,AA Batteries (4-pack),1,3.84,2019-03-07 19:09:00,"280 6th St, New York City, NY 10001",2019-03,10.0,10
171918,AA Batteries (4-pack),1,3.84,2019-03-06 11:21:00,"921 7th St, San Francisco, CA 94016",2019-03,10.0,10
171904,Lightning Charging Cable,1,14.95,2019-03-04 14:32:00,"74 North St, Boston, MA 02215",2019-03,10.0,10
171905,Bose SoundSport Headphones,1,99.99,2019-03-07 10:43:00,"975 9th St, New York City, NY 10001",2019-03,10.0,10
171993,AAA Batteries (4-pack),1,2.99,2019-03-04 23:01:00,"58 Main St, Dallas, TX 75001",2019-03,10.0,10
171997,Apple Airpods Headphones,1,150.0,2019-03-07 02:25:00,"97 11th St, Portland, ME 04101",2019-03,10.0,10
171978,Wired Headphones,1,11.99,2019-03-10 21:58:00,"476 13th St, San Francisco, CA 94016",2019-03,10.0,10
171950,Apple Airpods Headphones,1,150.0,2019-03-05 11:27:00,"924 Washington St, Los Angeles, CA 90001",2019-03,10.0,10
171964,Wired Headphones,1,11.99,2019-03-08 18:13:00,"871 Dogwood St, Dallas, TX 75001",2019-03,10.0,10
171968,AA Batteries (4-pack),1,3.84,2019-03-07 08:52:00,"397 1st St, San Francisco, CA 94016",2019-03,10.0,10
171893,27in FHD Monitor,1,149.99,2019-03-08 10:59:00,"797 4th St, San Francisco, CA 94016",2019-03,10.0,10
171808,Bose SoundSport Headphones,1,99.99,2019-03-07 20:59:00,"945 Main St, Boston, MA 02215",2019-03,10.0,10
171809,USB-C Charging Cable,1,11.95,2019-03-10 21:56:00,"305 7th St, New York City, NY 10001",2019-03,10.0,10
171811,Lightning Charging Cable,1,14.95,2019-03-05 10:03:00,"67 Pine St, Atlanta, GA 30301",2019-03,10.0,10
171813,27in FHD Monitor,1,149.99,2019-03-06 15:44:00,"863 River St, Portland, OR 97035",2019-03,10.0,10
171814,Apple Airpods Headphones,1,150.0,2019-03-10 16:53:00,"830 Jefferson St, Boston, MA 02215",2019-03,10.0,10
171820,AA Batteries (4-pack),2,3.84,2019-03-05 15:20:00,"325 Forest St, Atlanta, GA 30301",2019-03,10.0,10
171830,Wired Headphones,1,11.99,2019-03-08 13:25:00,"711 Hill St, Dallas, TX 75001",2019-03,10.0,10
171806,Lightning Charging Cable,1,14.95,2019-03-06 11:29:00,"98 4th St, San Francisco, CA 94016",2019-03,10.0,10
171788,Lightning Charging Cable,1,14.95,2019-03-06 18:47:00,"225 Park St, New York City, NY 10001",2019-03,10.0,10
171832,Lightning Charging Cable,1,14.95,2019-03-05 12:23:00,"941 Jefferson St, San Francisco, CA 94016",2019-03,10.0,10
171799,USB-C Charging Cable,1,11.95,2019-03-04 03:02:00,"360 Washington St, Boston, MA 02215",2019-03,10.0,10
171835,Apple Airpods Headphones,1,150.0,2019-03-08 12:23:00,"657 Main St, Seattle, WA 98101",2019-03,10.0,10
171867,Bose SoundSport Headphones,1,99.99,2019-03-10 21:29:00,"143 Hill St, Atlanta, GA 30301",2019-03,10.0,10
